# timestamp,T3,T4,O1,O2
1741651299.421,217950.265837,193517.488019,203535.655533,207674.224543
1741651299.421,217938.821734,193513.291848,203533.748182,207676.131893
1741651299.421,217951.791717,193515.580669,203538.325823,207681.472475
1741651299.421,217947.214076,193519.395370,203535.655533,207684.524235
1741651299.421,217955.224948,193515.199199,203533.748182,207692.535107
1741651299.421,217957.895239,193518.250960,203538.707293,207706.268030
1741651299.421,217959.421119,193527.787712,203551.677276,207721.908304
1741651299.421,217938.821734,193510.240088,203540.233174,207709.701261
1741651299.421,217949.121427,193504.136566,203538.325823,207710.845672
1741651299.421,217957.132299,193508.714207,203548.244045,207721.908304
1741651299.421,217944.925256,193510.240088,203548.625516,207730.682116
1741651299.421,217922.037050,193507.188327,203549.769926,207737.167108
1741651299.421,217936.532914,193512.147438,203557.399328,207744.796510
1741651299.421,217972.009632,193532.365353,203575.709892,207759.673843
1741651299.421,217946.069666,193528.169182,203573.802542,207756.622082
1741651299.421,217933.481153,193521.684190,203575.709892,207762.725604
1741651299.421,217938.058794,193525.880361,203581.813413,207774.932647
1741651299.421,217956.369358,193523.591541,203580.287533,207775.695587
1741651299.421,217954.462008,193512.910378,203570.369311,207754.714732
1741651299.421,217967.813461,193511.765968,203572.276661,207759.673843
1741651299.421,217957.132299,193506.425387,203568.843430,207757.003552
1741651299.421,217950.647307,193506.425387,203569.987841,207757.003552
1741651299.433,217955.987888,193507.569797,203572.658131,207758.147963
1741651299.433,217988.794316,193516.725079,203580.287533,207768.447655
1741651299.433,218012.445462,193527.406242,203590.205755,207778.747348
1741651299.433,217986.124025,193518.250960,203589.061345,207776.839997
1741651299.449,217966.669051,193512.528908,203584.483704,207781.417638
1741651299.449,217970.865222,193509.477148,203579.524593,207781.036168
1741651299.449,217994.134897,193510.621558,203586.009584,207780.654698
1741651299.449,217993.753427,193515.962139,203590.968696,207783.706459
1741651299.463,217985.742555,193508.714207,203586.391055,207786.376749
1741651299.463,217980.020504,193494.981284,203581.431943,207782.943519
1741651299.463,218005.960470,193505.280977,203593.257516,207795.532032
1741651299.463,218008.630761,193505.662447,203594.401926,207794.006151
1741651299.478,218014.352812,193496.507164,203589.442815,207785.613809
1741651299.479,218005.579000,193486.588942,203586.009584,207783.706459
1741651299.479,217992.990487,193486.970412,203589.061345,207791.717331
1741651299.479,218000.619889,193494.599814,203599.742508,207800.872613
1741651309.346,215642.753260,194283.098491,205396.466633,207595.641704
1741651309.347,215675.941158,194296.831414,205408.673676,207605.559927
1741651309.347,215687.766731,194297.212884,205411.725437,207604.034046
1741651309.347,215666.022936,194284.242901,205401.425744,207592.589943
1741651309.363,215650.764132,194273.180268,205389.218702,207581.908781
1741651309.363,215664.878526,194275.469089,205390.744582,207581.145841
1741651309.364,215687.003791,194282.335551,205396.848103,207580.764371
1741651309.364,215674.033808,194284.242901,205398.755454,207578.857020
1741651309.377,215661.063825,194281.191140,205394.177813,207580.001431
1741651309.377,215656.104714,194281.572610,205391.888992,207581.145841
1741651309.378,215681.281740,194296.831414,205405.240445,207590.301123
1741651309.378,215684.333500,194300.264645,205405.240445,207584.960542
1741651309.392,215682.426150,194291.109363,205394.559283,207574.660849
1741651309.392,215654.197363,194273.561739,205373.959898,207562.835276
