# timestamp,T3,T4,O1,O2
1741649699.717,240344.848962,214599.432563,224782.013685,232814.247908
1741649699.717,240362.778056,214602.865794,224798.416899,232910.378371
1741649699.717,240379.944210,214608.587845,224807.953651,233104.928117
1741649699.717,240365.066876,214611.258136,224795.746608,233125.527502
1741649699.732,240346.374842,214607.824905,224778.198984,232951.195670
1741649699.732,240338.745440,214606.680495,224772.476933,232819.588489
1741649699.732,240353.622774,214613.165486,224784.302506,232913.430131
1741649699.732,240363.540996,214621.939299,224793.457788,233103.020766
1741649699.747,240352.859834,214622.320769,224778.198984,233132.012493
1741649699.747,240332.260449,214616.598717,224756.836659,232953.865961
1741649699.748,240323.868107,214613.546957,224754.166369,232817.681139
1741649699.748,240339.889851,214612.021076,224770.951053,232902.367499
1741649699.762,240362.015116,214614.691367,224782.776625,233095.009894
1741649699.762,240360.489235,214615.072837,224774.002813,233123.238681
1741649699.762,240336.075150,214610.113726,224756.455189,232939.370098
1741649699.762,240336.456620,214608.206375,224760.269890,232812.722028
1741649699.777,240357.437475,214614.691367,224782.395155,232905.800730
1741649699.777,240379.181270,214621.176358,224798.416899,233103.783706
1741649699.778,240363.922466,214619.650478,224787.735737,233127.053382
1741649699.778,240345.611902,214613.928427,224769.425172,232952.340081
1741649699.792,240341.415731,214610.876666,224767.517822,232817.681139
1741649699.792,240359.726295,214615.454307,224784.683976,232905.419259
1741649699.807,240371.170398,214619.269008,224793.839258,233090.432253
1741649699.807,240368.500107,214618.124598,224783.921036,233126.671912
1741649699.807,240349.045133,214613.546957,224764.466061,232952.721551
1741649699.807,240339.126910,214610.495196,224759.506950,232813.484968
1741649699.822,240354.385714,214611.258136,224775.147224,232894.738097
1741649699.822,240370.407458,214615.835777,224788.117207,233088.524903
1741649699.822,240364.685406,214613.928427,224777.436044,233123.238681
1741649699.822,240335.312209,214607.061965,224755.692249,232938.988627
1741649699.837,240330.734568,214604.010204,224753.784899,232802.040865
1741649699.837,240349.426603,214606.299025,224770.951053,232884.056934
1741649699.837,240368.118637,214607.824905,224785.828386,233075.554920
1741649699.837,240355.530124,214606.680495,224776.673104,233102.257826
1741649699.852,240344.467492,214605.536085,224769.043702,232937.081277
1741649699.852,240340.271321,214600.195503,224769.806642,232797.463224
1741649699.852,240352.859834,214594.473452,224782.013685,232874.520182
1741649699.852,240363.159526,214592.566102,224791.168967,233058.007296
1741649699.867,240364.303936,214591.421691,224787.735737,233099.587535
1741649699.867,240346.374842,214583.029349,224771.713993,232928.688935
1741649699.868,240339.508380,214576.925828,224768.280762,232785.637651
1741649699.868,240355.530124,214575.399948,224782.776625,232860.024319
1741649709.887,240595.093341,214647.879265,225073.456834,233332.665761
1741649709.887,240593.567461,214650.168085,225068.497723,233378.442172
1741649709.887,240570.679255,214642.538683,225046.753928,233210.976802
1741649709.887,240556.564862,214639.105453,225041.413347,233063.729347
1741649709.902,240577.545717,214642.538683,225059.723911,233141.549245
1741649709.902,240597.763632,214650.168085,225074.982715,233337.624872
1741649709.902,240593.567461,214653.219846,225069.260663,233385.308633
1741649709.902,240569.916315,214649.786615,225051.713039,233218.987674
1741649709.917,240569.153375,214650.168085,225052.475979,233082.039911
1741649709.917,240590.515700,214656.271607,225073.075364,233158.333929
1741649709.917,240605.393033,214663.519538,225085.282407,233346.017214
1741649709.917,240600.433922,214666.952769,225076.127125,233395.226855
1741649709.932,240582.504828,214661.993658,225058.579501,233234.246477
1741649709.932,240578.690127,214659.323367,225058.198031,233092.721074
1741649709.932,240587.845409,214662.756598,225073.075364,233152.993348
1741649709.932,240611.115085,214670.004530,225089.478578,233349.068975
1741649709.947,240610.352145,214673.437761,225084.519467,233402.474787
1741649709.947,240592.423050,214670.767470,225068.497723,233242.257349
1741649709.962,240578.308657,214666.189829,225063.157142,233089.669313
1741649709.962,240600.815392,214671.911880,225083.375057,233161.767160
