# timestamp,T3,T4,O1,O2
1741649720.027,240932.694371,214755.835300,225299.287128,233439.095916
1741649720.027,240910.950576,214748.205898,225286.698615,233247.216460
1741649729.895,240901.032353,214661.993658,225437.379300,233330.376940
1741649729.895,240920.868798,214666.952769,225454.926925,233412.011539
1741649729.896,240930.024080,214670.386000,225465.226617,233585.961901
1741649729.896,240928.116730,214671.911880,225459.504566,233623.727440
1741649729.910,240910.569106,214669.241590,225442.719882,233463.128532
1741649729.910,240907.517345,214665.426889,225441.575471,233335.336051
1741649729.925,240917.435567,214666.189829,225454.926925,233405.526548
1741649729.925,240939.179362,214670.386000,225468.659848,233592.065422
1741649729.926,240935.746132,214671.911880,225462.937797,233630.593901
1741649729.926,240913.620866,214666.571299,225445.008702,233468.850583
1741649729.940,240906.372935,214662.375128,225444.245762,233338.387812
1741649729.940,240923.920559,214663.138068,225461.793386,233415.063300
1741649729.941,240943.757004,214668.860120,225478.959540,233600.457764
1741649729.941,240933.457311,214671.148940,225470.948668,233638.604773
1741649729.955,240914.765277,214668.478650,225454.545455,233482.202036
1741649729.955,240908.280285,214663.138068,225451.112224,233350.976325
1741649729.956,240920.868798,214660.849248,225461.030446,233419.259471
1741649729.956,240924.302029,214659.323367,225464.845147,233585.961901
1741649729.970,240922.776149,214658.560427,225457.978685,233625.253320
1741649729.970,240904.847054,214655.508667,225440.812531,233465.798822
1741649729.971,240899.887943,214653.982786,225438.905181,233335.717521
1741649729.971,240909.424695,214656.653077,225454.163984,233402.093317
1741649729.985,240931.168491,214664.663949,225472.093079,233592.446892
1741649729.985,240928.498200,214670.004530,225470.948668,233639.749183
1741649729.986,240905.991465,214668.860120,225457.597215,233482.202036
1741649729.986,240893.402952,214666.952769,225455.689865,233343.728393
1741649730.000,240911.713516,214671.530410,225473.237489,233418.496531
1741649730.000,240931.549961,214676.489521,225485.826002,233603.128055
1741649730.000,240920.487328,214673.819231,225473.618959,233637.078893
1741649730.001,240895.691772,214664.663949,225453.019574,233474.191164
1741649730.015,240887.299430,214657.416017,225448.060463,233333.428701
1741649730.015,240904.847054,214658.560427,225460.648976,233404.763608
1741649730.016,240909.806166,214660.849248,225468.659848,233581.002790
1741649730.016,240904.465584,214659.704838,225461.411916,233627.923611
1741649730.030,240883.866199,214652.838376,225441.575471,233472.665284
1741649730.030,240877.762678,214650.549555,225436.616360,233336.861932
1741649740.107,240993.729585,214650.549555,225607.133491,233717.950552
1741649740.107,240991.440765,214652.456906,225604.463200,233765.634313
1741649740.107,240972.367260,214649.786615,225586.915576,233615.335098
1741649740.107,240957.489927,214649.405145,225581.193525,233475.335574
1741649760.129,240759.125480,214666.952769,225834.108194,233638.604773
1741649760.129,240778.198984,214668.860120,225850.511408,233688.577355
1741649760.129,240790.024557,214672.293350,225861.574041,233859.094485
1741649760.129,240788.880147,214674.582171,225857.377870,233920.892640
1741649760.143,240770.569583,214670.004530,225839.830246,233778.985766
1741649760.143,240766.754882,214670.004530,225839.067306,233638.986243
1741649760.158,240772.095463,214671.530410,225849.748468,233679.040603
1741649760.158,240790.787497,214671.148940,225858.903750,233854.135374
1741649760.159,240786.972796,214665.808359,225848.604058,233910.211477
1741649760.159,240763.703121,214657.416017,225827.241733,233764.871373
1741649760.173,240752.259018,214651.693966,225820.375271,233616.098038
1741649760.173,240767.517822,214652.075436,225832.582314,233662.637389
1741649760.174,240786.972796,214655.508667,225845.170827,233840.783921
1741649760.174,240778.961925,214653.982786,225836.778485,233893.045323
