# timestamp,T3,T4,O1,O2
1741650162.522,222218.534678,199504.661088,214365.209928,220871.945259
1741650162.522,222204.420285,199501.227857,214350.714064,220759.793052
1741650162.523,222204.801755,199500.464917,214352.621415,220709.820471
1741650162.523,222217.390268,199506.186968,214370.169039,220784.970078
1741650162.537,222231.886131,199511.146079,214381.994612,220896.359345
1741650162.537,222225.782610,199510.383139,214374.746680,220889.874353
1741650162.538,222210.523806,199507.331378,214358.343466,220776.577736
1741650162.538,222203.657344,199505.424028,214357.199056,220712.490761
1741650162.553,222221.204969,199507.331378,214375.128150,220792.980950
1741650162.553,222234.937892,199513.053430,214386.572253,220902.844336
1741650162.553,222229.978781,199514.197840,214378.942851,220892.544644
1741650162.553,222209.379396,199511.527549,214361.776697,220774.288916
1741650162.567,222210.905276,199512.290489,214365.972868,220720.501633
1741650162.567,222227.689960,199519.156951,214383.901962,220801.373292
1741650162.567,222237.989653,199523.353122,214393.820185,220905.133157
1741650162.567,222228.452900,199521.827242,214383.901962,220891.018764
1741650162.582,222212.049686,199516.105190,214367.880218,220773.907446
1741650162.582,222213.194097,199513.816370,214369.024629,220713.253701
1741650162.583,222224.638199,199514.960780,214382.757552,220782.299788
1741650162.583,222236.463772,199516.486660,214391.531364,220887.967003
1741650162.597,222230.360251,199512.671960,214380.468731,220874.615550
1741650162.597,222213.957037,199505.424028,214362.539637,220752.545121
1741650162.598,222200.987054,199498.939036,214358.343466,220683.499034
1741650162.598,222219.297618,199501.990797,214375.509620,220761.700403
1741650162.612,222232.649071,199505.424028,214384.283432,220868.130558
1741650162.612,222227.689960,199503.898147,214374.365210,220856.686455
1741650162.627,222207.472045,199498.176096,214357.961996,220735.378967
1741650162.627,222210.905276,199498.939036,214360.632287,220678.539923
1741650162.628,222228.452900,199503.898147,214379.324321,220757.885702
1741650162.628,222239.897003,199511.527549,214390.005484,220865.841738
1741650162.642,222233.793482,199513.434900,214381.231672,220859.356746
1741650162.642,222221.204969,199513.053430,214367.498748,220748.348950
1741650162.643,222222.730849,199514.579310,214370.550509,220693.798727
1741650162.643,222235.319362,199520.682831,214386.572253,220768.948335
1741650172.678,222191.831772,199320.029564,214332.784970,220880.337601
1741650172.678,222173.902677,199313.926042,214313.329995,220786.114489
1741650172.679,222169.325036,199307.822521,214304.937653,220686.932265
1741650172.679,222166.273276,199305.152230,214308.752354,220698.376368
1741650172.694,222185.728250,199307.059581,214323.248218,220817.013566
1741650172.694,222186.491190,199305.915171,214321.340867,220863.171447
1741650172.694,222168.180626,199300.956059,214304.174713,220772.000095
1741650172.694,222151.777412,199294.852538,214295.400901,220667.095821
1741650182.683,222010.252009,199152.945664,214176.000763,220636.959683
1741650182.683,222011.777889,199151.038314,214177.145173,220597.286794
1741650182.684,222030.088453,199154.471545,214191.259567,220687.313735
1741650182.684,222032.758744,199156.760365,214194.692797,220772.381565
1741650182.698,222027.799633,199155.615955,214182.485754,220742.245428
1741650182.698,222015.211120,199151.801254,214166.845481,220626.659991
1741650182.699,222013.685239,199150.656844,214166.845481,220589.657392
1741650182.699,222023.984932,199154.853015,214180.196934,220676.632573
1741650192.613,222068.998403,199083.518108,214063.848556,220579.357700
1741650192.613,222062.894881,199081.992228,214053.548864,220546.551272
1741650192.614,222043.058436,199075.888706,214035.619770,220428.295544
1741650192.614,222041.914026,199071.311065,214035.619770,220391.674415
1741650192.628,222058.698710,199074.744296,214052.022984,220483.227237
1741650192.628,222071.287223,199078.940467,214058.889445,220577.450349
