# timestamp,T3,T4,O1,O2
1741649599.052,235811.839878,217207.925041,219987.316119,229854.040007
1741649599.052,235830.913382,217216.317383,220008.678445,230090.169993
1741649599.066,235828.243092,217214.410033,220006.008154,230151.205207
1741649599.066,235806.117827,217206.017691,219989.604940,229947.881649
1741649599.066,235802.684596,217200.677109,219988.079060,229770.116587
1741649599.066,235813.747228,217201.821520,220000.286103,229842.214434
1741649599.081,235838.542784,217208.687981,220010.967265,230083.303531
1741649599.081,235831.676323,217211.358272,220001.430513,230149.297857
1741649599.081,235806.499297,217206.780631,219979.305248,229949.407529
1741649599.081,235792.766373,217200.677109,219973.583196,229760.579835
1741649599.096,235817.943399,217204.491810,219992.275231,229845.647665
1741649599.096,235841.594545,217209.069451,220006.008154,230081.396181
1741649599.097,235836.253964,217209.832392,219998.760222,230142.049925
1741649599.097,235806.880767,217204.110340,219979.305248,229942.159598
1741649609.041,236257.015473,215963.951076,220743.008369,230124.883771
1741649609.042,236256.252533,215960.136376,220734.616027,230209.951601
1741649609.042,236223.827576,215950.981093,220710.964881,230022.268317
1741649609.042,236218.486994,215947.929333,220708.294590,229836.110912
1741649609.057,236239.086379,215954.414324,220725.842214,229891.424076
1741649609.057,236263.118995,215964.332547,220746.060129,230126.028181
1741649609.084,236255.489593,215968.910188,220741.863958,230215.292182
1741649609.084,236237.560499,215965.858427,220723.934864,230048.589753
1741649609.086,236230.694037,215962.806666,220719.738693,229856.328827
1741649609.086,236246.334311,215965.476957,220736.904847,229899.816418
1741649609.086,236263.500465,215963.951076,220749.111890,230122.213480
1741649609.086,236259.304294,215956.321675,220739.193668,230212.240422
1741649609.086,236239.086379,215942.207281,220717.068402,230033.712419
1741649609.086,236224.971986,215934.577880,220711.346351,229826.574160
1741649609.101,236244.426960,215935.722290,220728.893975,229869.680280
1741649609.101,236266.933696,215941.825811,220747.204539,230101.995565
1741649609.102,236273.418687,215944.496102,220746.823069,230205.755430
1741649609.102,236235.271678,215938.392580,220721.646043,230022.649787
1741649619.046,236621.319410,215208.640298,221291.943829,230283.956799
1741649619.046,236630.093222,215211.310588,221295.758529,230452.948049
1741649619.046,236610.638247,215207.114417,221280.881196,230362.921107
1741649619.046,236591.946213,215201.773836,221267.148273,230138.998164
1741649619.060,236603.771786,215205.207067,221277.447965,230094.747634
1741649619.060,236631.619102,215214.362349,221298.428820,230291.204730
1741649619.061,236630.093222,215216.269699,221296.902940,230453.710989
1741649619.061,236612.927068,215212.073528,221280.881196,230372.076389
1741649619.075,236596.523854,215206.732947,221267.911213,230152.349617
1741649619.075,236606.442076,215206.351477,221276.303555,230102.758506
1741649619.076,236619.412059,215208.640298,221288.510598,230284.338269
1741649619.076,236628.948811,215211.310588,221290.036478,230459.433040
1741649619.090,236612.164128,215210.929118,221274.396204,230381.613142
1741649619.090,236598.431204,215209.784708,221267.529743,230163.412250
1741649619.105,236598.431204,215207.877357,221274.777674,230100.088215
1741649619.105,236623.226760,215207.877357,221288.892068,230286.627089
1741649619.106,236630.856162,215208.258827,221288.510598,230452.948049
1741649619.106,236614.071478,215202.918246,221272.488854,230367.117278
1741649619.120,236596.142384,215196.051785,221259.137401,230138.998164
1741649619.120,236605.679136,215195.670314,221269.055623,230082.922061
1741649619.120,236635.052333,215203.681186,221290.036478,230275.945927
1741649619.120,236638.104094,215205.970007,221290.799418,230444.937177
1741649619.135,236620.556469,215200.629426,221275.159145,230367.117278
1741649619.135,236604.916196,215194.525904,221259.900341,230144.338745
1741649619.135,236615.978828,215197.196195,221269.437093,230085.592352
1741649619.135,236633.144982,215201.010896,221286.984717,230262.213003
1741649619.150,236645.733495,215202.536776,221293.469709,230440.741006
1741649619.150,236632.382042,215199.485015,221280.499726,230366.735808
1741649619.151,236619.030589,215193.762964,221269.818563,230145.864626
1741649619.151,236620.174999,215191.474143,221276.685025,230078.344420
1741649619.165,236649.548196,215196.433255,221297.665880,230271.749756
1741649619.165,236660.229359,215197.577665,221300.717641,230447.607467
1741649619.165,236641.537324,215193.381494,221282.407076,230369.406099
1741649619.165,236620.174999,215186.896502,221269.437093,230140.524045
1741649619.180,236630.856162,215186.896502,221278.210905,230079.870300
1741649619.180,236657.940538,215194.144434,221298.810290,230267.935055
1741649619.180,236661.755239,215197.577665,221302.624991,230443.411296
1741649619.180,236645.352025,215194.144434,221284.695897,230372.076389
1741649619.195,236627.422931,215191.855614,221272.107384,230151.586677
1741649619.195,236637.341153,215193.762964,221284.695897,230093.603223
1741649619.195,236656.033188,215199.485015,221305.676752,230274.038576
1741649619.195,236672.436402,215204.444127,221315.213504,230460.958920
1741649629.276,237515.485301,214738.669146,221839.353408,230629.568700
1741649629.276,237510.907660,214740.576497,221832.105476,230662.756598
1741649629.276,237489.926805,214737.524736,221815.320793,230467.443912
1741649629.276,237481.915934,214735.998856,221813.413442,230316.000286
1741649629.290,237500.226498,214738.287676,221831.342536,230417.852800
1741649629.290,237518.537062,214746.298548,221842.786639,230636.816632
1741649629.291,237516.248242,214749.350309,221834.012827,230670.767470
1741649629.291,237486.875045,214741.720907,221816.083733,230464.010681
1741649639.282,238397.062680,214692.892735,222641.203538,231207.877357
1741649639.282,238381.422407,214684.118923,222628.233555,230996.161457
1741649639.282,238381.040937,214683.737453,222633.192666,230941.229764
1741649639.282,238410.032663,214689.840975,222653.792051,231130.057459
1741649639.297,238420.713826,214689.840975,222657.225282,231287.604606
1741649639.297,238408.888253,214685.644804,222642.729418,231206.351477
1741649639.311,238389.051808,214680.685692,222630.522376,230989.676466
1741649639.311,238395.918270,214674.963641,222634.718547,230938.559474
1741649639.312,238418.806475,214674.200701,222648.070000,231118.994826
1741649639.312,238423.765587,214671.911880,222646.925589,231271.964333
1741649639.326,238405.836492,214666.952769,222629.377965,231186.515032
1741649639.326,238388.670338,214660.086308,222614.882102,230974.036192
1741649639.326,238397.444150,214657.797487,222620.604153,230922.156260
1741649639.326,238416.517655,214661.993658,222635.100017,231095.343681
1741649639.342,238426.054407,214663.138068,222637.770307,231256.324059
1741649639.342,238410.032663,214658.178957,222619.459743,231177.359750
1741649639.342,238396.299740,214652.838376,222606.489760,230966.025320
1741649639.342,238393.247979,214654.364256,222612.211811,230905.753046
