# timestamp,T3,T4,O1,O2
1741651801.695,222376.081825,190675.535846,204561.428605,211023.150466
1741651801.695,223141.692297,190769.758959,206861.693250,212134.754309
1741651801.696,223025.725389,190715.208736,207180.983716,212571.919033
1741651801.696,222139.951839,190561.094819,204999.356269,211697.589586
1741651801.711,221792.051117,190524.855161,203368.571633,210736.284958
1741651801.711,222474.501109,190668.669385,204546.169802,211037.646330
1741651801.711,223277.495649,190802.183916,206876.952054,212180.149250
1741651801.711,223125.289083,190744.581933,207221.038075,212618.458384
1741651811.643,220398.922347,223307.631786,206340.605107,208640.106812
1741651811.643,222593.519777,223690.627757,209356.507641,212998.784064
1741651811.643,221800.061989,223485.396848,208898.362063,214520.849725
1741651811.643,218845.957609,222927.687576,205421.262189,210998.736380
1741651811.657,217912.118828,222809.050378,203858.379229,207397.277257
1741651811.657,220082.683642,223242.018930,206302.458098,208634.766230
1741651811.658,222280.714303,223615.096679,209366.807334,212927.449157
1741651811.658,221427.365711,223413.680471,208947.571704,214472.021553
1741651811.671,218435.877262,222843.764156,205427.747181,210994.158739
1741651811.671,217452.447369,222720.167847,203793.147844,207379.348163
1741651811.673,219607.753380,223174.880195,206222.349379,208575.256896
1741651811.673,221893.140691,223588.393773,209353.837351,212854.588370
1741651811.687,221158.047827,223410.247240,208983.048423,214438.833655
1741651811.687,218181.055242,222863.219131,205466.657130,211026.965167
1741651811.687,217154.900699,222719.023437,203771.404048,207386.977565
1741651811.687,219337.672556,223168.395203,206171.995327,208521.851084
1741651811.702,221619.245166,223566.268507,209318.742102,212771.427890
1741651811.702,220897.885225,223386.977565,208999.070167,214397.253415
1741651811.717,217958.658179,222836.897694,205495.267387,211015.521064
1741651811.717,216941.277448,222692.702000,203779.414920,207354.552607
1741651811.718,219130.152826,223104.689698,206131.178027,208423.431800
1741651811.718,221435.376583,223501.037122,209269.150991,212666.523615
1741651811.731,220777.722147,223317.168538,208977.326372,214330.114679
1741651811.731,217862.527716,222760.985147,205512.815011,210969.363183
1741651811.732,216862.694609,222643.492359,203796.962544,207285.125051
1741651811.732,219014.185919,223061.965048,206102.186300,208306.320483
1741651811.747,221364.804616,223466.323344,209217.652528,212567.722862
1741651811.747,220732.708676,223293.517393,208968.934030,214297.689722
1741651811.748,217862.146246,222746.489283,205563.932003,210954.104380
1741651811.748,216717.735975,222576.735093,203807.643707,207163.817562
1741651811.762,218904.322533,223004.363064,206057.172830,208144.577164
1741651811.762,221319.791145,223432.372506,209158.524664,212460.911237
1741651811.763,220700.283718,223272.536538,208949.479055,214267.172115
1741651811.763,217786.996638,222714.827266,205594.831080,210919.772072
1741651811.777,216734.139189,222571.394512,203839.687195,207089.430894
1741651811.777,218860.834943,223024.580979,206026.655223,208035.095248
1741651811.778,221275.922085,223450.683070,209094.819159,212369.358415
1741651811.778,220751.400710,223311.065017,208938.797892,214248.098610
1741651811.792,217852.228024,222768.996018,205617.719286,210942.660277
1741651811.793,216720.024796,222634.718547,203861.049520,207103.926758
1741651811.793,218801.325609,223061.202108,205996.519085,207996.185299
1741651811.793,221247.693298,223489.593019,209062.012732,212325.107885
1741651811.807,220767.040984,223345.778795,208946.045824,214233.602747
1741651811.807,217915.933529,222813.628019,205652.433064,210970.889064
1741651811.808,216700.188351,222648.451470,203824.428391,207086.760604
1741651811.808,218858.546122,223083.708843,205937.009751,207945.449777
1741651821.647,212675.297427,206334.501585,203304.484658,209071.168014
1741651821.647,214701.285077,206874.663233,204539.684810,211095.248313
1741651821.648,215679.374389,207215.316024,205163.388408,213966.573683
1741651821.648,214257.635362,206867.033832,204318.050688,213789.190091
1741651821.660,212360.966073,206295.210166,203140.452519,210713.015283
1741651821.660,212634.861598,206314.665141,203300.288487,209078.415945
1741651821.661,214635.672222,206858.641490,204532.055409,211073.504518
1741651821.661,215601.935961,207173.735784,205155.759006,213942.541068
1741651821.677,214235.128627,206839.567985,204326.824500,213805.211835
1741651821.677,212317.478483,206289.106645,203150.370741,210745.821710
1741651821.677,212565.815512,206299.024867,203301.051427,209081.086236
1741651821.677,214561.285554,206833.082994,204537.395990,211049.471902
1741651821.691,215600.410080,207152.754929,205169.491930,213929.952555
1741651821.691,214268.697995,206825.835062,204335.598312,213821.615049
1741651821.692,212312.137901,206250.196696,203138.163698,210751.162292
1741651821.692,212529.575853,206261.259328,203285.792623,209066.971843
1741651821.707,214557.089383,206804.472737,204514.126314,211013.613714
1741651821.707,215610.709773,207140.929357,205164.532818,213915.456691
1741651821.707,214259.161243,206810.194788,204350.475646,213841.832964
1741651821.707,212341.129628,206256.681687,203174.021887,210804.186634
1741651821.722,212548.267887,206260.496388,203296.473786,209087.189758
1741651821.722,214557.852323,206795.317455,204518.703955,211005.221372
1741651821.724,215603.461841,207121.474382,205172.925160,213904.394059
1741651821.724,214278.997687,206789.595403,204361.156808,213854.040007
1741651821.738,212307.941730,206227.308490,203166.011015,210817.919557
1741651821.738,212523.853802,206224.638199,203283.885273,209079.941826
1741651821.757,214520.086784,206754.118685,204503.826622,210973.559354
1741651821.758,215607.658012,207091.719715,205171.017810,213889.898195
1741651821.758,214294.637961,206768.233078,204377.178552,213873.876451
1741651821.758,212343.036979,206215.482917,203190.806571,210856.066567
1741651821.766,212530.720263,206199.461173,203280.070572,209084.519467
1741651821.766,214518.560904,206725.889898,204494.289870,210949.526739
1741651821.766,215636.649739,207076.460911,205178.647212,213879.598503
1741651821.766,214318.670577,206756.026035,204392.818826,213895.238776
1741651821.782,212342.655509,206196.027943,203185.084519,210882.006533
1741651821.782,212482.273562,206180.006199,203272.059700,209082.993587
1741651821.782,214499.868870,206703.383163,204482.464297,210923.586773
1741651821.782,215623.298286,207054.717116,205183.606323,213865.102639
1741651821.824,214368.643159,206743.818992,204413.799681,213920.797272
1741651821.824,212346.851680,206171.613857,203205.683904,210911.761200
1741651821.824,212464.725938,206136.137138,203269.389409,209078.797416
1741651821.824,214455.618339,206659.514102,204484.371647,210896.120926
1741651821.824,215624.442696,207017.333047,205196.576306,213850.606776
1741651821.824,214351.095534,206696.898171,204422.192023,213924.611973
1741651821.824,212336.551987,206128.126267,203207.209785,210931.979115
1741651821.824,212428.486279,206103.330711,203269.770880,209083.375057
