# timestamp,T3,T4,O1,O2
1741649146.136,252975.705124,222031.614334,238419.569416,236015.926376
1741649146.136,253035.595928,222036.954915,238494.719023,236040.721932
1741649146.150,253146.985194,222038.862265,238615.645042,236052.928975
1741649146.150,253156.521946,222033.521684,238617.170922,236038.051642
1741649146.150,253050.473261,222028.181103,238496.244904,236018.596667
1741649146.150,252971.508953,222028.944043,238420.332356,236016.307846
1741649156.141,252421.810552,221929.380350,238573.683332,236081.157762
1741649156.141,252519.466896,221933.957991,238672.102615,236089.168634
1741649156.142,252481.701357,221932.432110,238622.130034,236061.321317
1741649156.142,252362.682688,221926.328589,238493.956083,236044.918103
1741649156.156,252327.205970,221929.761820,238463.438476,236062.465727
1741649156.156,252426.006723,221938.917102,238573.683332,236098.323916
1741649156.157,252515.652195,221940.442982,238667.524974,236097.942446
1741649156.157,252479.794006,221937.772692,238620.222683,236081.920702
1741649156.171,252366.497389,221937.009751,238498.152254,236070.095129
1741649156.171,252332.928021,221942.350333,238471.449348,236087.642753
1741649156.185,252426.769664,221948.835324,238581.694204,236110.530959
1741649156.185,252524.807477,221948.453854,238680.876428,236118.160360
1741649156.186,252491.619579,221941.587392,238636.625897,236094.127745
1741649156.186,252377.941492,221938.917102,238512.648118,236073.146890
1741649156.202,252343.990654,221941.587392,238483.274921,236084.972463
1741649156.202,252442.028467,221947.690914,238591.993896,236112.438309
1741649156.202,252537.395990,221948.453854,238685.454069,236114.345660
1741649156.202,252499.248981,221940.442982,238634.337077,236077.343061
1741649156.216,252384.426484,221933.957991,238502.348425,236051.403095
1741649156.216,252351.238586,221934.720931,238466.490237,236061.321317
1741649156.217,252449.276399,221941.587392,238573.301862,236090.694514
1741649156.217,252538.158930,221939.680042,238665.999094,236082.302172
1741649176.225,251948.024700,221911.451255,238721.693727,236118.160360
1741649176.225,251852.657178,221910.688315,238620.222683,236114.727130
1741649176.225,251872.875092,221919.080657,238654.554991,236138.759745
1741649176.225,251982.738478,221924.421238,238781.966001,236156.688840
1741649176.240,252031.948120,221923.276828,238830.794173,236152.111199
1741649176.240,251948.787640,221918.699187,238734.663710,236133.419164
1741649176.241,251847.698066,221918.699187,238630.522376,236123.119472
1741649176.241,251869.441862,221929.380350,238665.236154,236151.729728
1741649176.255,251981.212598,221937.391221,238795.317455,236179.577045
1741649176.255,252033.092530,221937.772692,238847.578857,236178.432635
1741649176.255,251948.024700,221931.669170,238753.355745,236146.770617
1741649176.255,251853.420118,221933.957991,238651.884701,236148.677968
1741649176.270,251875.545383,221944.639153,238687.361419,236177.288224
1741649176.270,251988.460530,221954.557375,238819.731540,236207.805832
1741649176.285,252037.670171,221956.464726,238871.992943,236199.413490
1741649176.285,251960.231743,221956.846196,238781.966001,236185.299096
1741649176.285,251864.864220,221961.042367,238684.309658,236190.258208
1741649176.285,251882.793315,221972.486470,238718.641966,236217.342584
1741649176.300,251994.182581,221980.115872,238849.104737,236242.138140
1741649176.300,252049.114274,221985.074983,238904.799371,236242.519610
1741649176.300,251966.716735,221980.878812,238809.431848,236218.868464
1741649176.300,251861.049520,221975.538230,238703.001693,236205.517011
1741649176.315,251874.782443,221981.641752,238733.137830,236230.312567
1741649176.315,251984.645829,221990.034094,238861.693250,236257.015473
1741649176.315,252035.762821,221988.508214,238914.336123,236254.726653
1741649176.315,251947.643230,221982.023222,238820.113011,236220.775815
1741649176.330,251847.316596,221979.734401,238715.971676,236218.105524
1741649176.330,251863.338340,221982.786162,238744.581933,236240.993730
1741649176.331,251972.820256,221983.930572,238871.230003,236261.211644
1741649176.331,252017.833727,221977.064111,238920.821114,236241.756670
1741649176.345,251938.487948,221968.290299,238825.072122,236216.961114
1741649176.345,251838.542784,221961.805307,238719.023437,236208.568772
1741649176.345,251853.038648,221962.568247,238747.252223,236225.353456
1741649176.345,251961.376153,221965.620008,238873.137353,236240.612259
1741649186.381,251735.545860,221950.742675,238947.905491,236258.159884
1741649186.381,251633.693346,221943.113273,238833.082994,236231.838447
1741649186.382,251550.914336,221940.442982,238750.303984,236228.786687
1741649186.382,251593.257516,221940.442982,238809.431848,236242.519610
1741649186.395,251703.883842,221939.298572,238930.739337,236256.634003
