# timestamp,T3,T4,O1,O2
1741648259.538,272563.049853,242021.791479,237719.953270,235926.662375
1741648259.538,274539.446392,242228.548268,244248.432396,248426.292826
1741648259.552,273386.643778,242161.409532,244253.391508,254007.581718
1741648259.552,270548.506306,241901.246930,237548.673199,243530.505686
1741648259.553,270068.616933,241815.416160,233524.545216,232337.791765
1741648259.553,272488.663186,242011.873257,237658.536585,235822.521040
1741648269.619,269526.929404,241125.336767,235767.970818,239576.949670
1741648269.619,269876.356007,241118.088835,233796.533391,231802.589228
1741648269.619,272339.508380,241350.785590,239211.119853,238735.808121
1741648269.619,273502.992156,241502.229216,244541.782896,250762.415659
1741648269.634,271852.371075,241372.147915,242558.901366,251535.655533
1741648269.634,269554.395251,241131.440288,235812.602818,239684.905705
1741648269.634,269857.663973,241120.377655,233778.604296,231806.022459
1741648269.634,272290.680209,241350.785590,239155.043750,238632.429726
1741648269.649,273540.757695,241507.569797,244534.153494,250708.628377
1741648269.649,271895.095725,241376.344086,242611.162769,251602.412798
1741648269.649,269530.362635,241125.336767,235856.471879,239784.469399
1741648269.649,269829.053716,241109.696493,233759.149322,231805.640989
1741648279.608,272589.371290,241115.418544,243846.362921,248706.291872
1741648279.609,271490.737429,241056.290680,243379.062060,252163.173831
1741648279.624,269116.849057,240804.520421,236924.969602,241868.059032
1741648279.624,268889.492883,240725.937582,233542.474310,232220.298977
1741648279.624,271007.796295,240919.724388,237803.876690,236442.028467
1741648279.624,272553.894571,241105.500322,243785.327707,248614.357581
1741648279.639,271433.898386,241028.061894,243359.988556,252170.421763
1741648279.639,269109.982595,240783.158096,236931.836063,241965.715376
1741648279.639,268871.182319,240727.844932,233518.441695,232259.971867
1741648279.639,270958.968123,240936.509072,237737.882364,236356.960637
1741648279.654,272549.698400,241134.110579,243760.913621,248537.300622
1741648279.654,271491.881840,241062.775672,243428.271702,252234.508738
1741648279.654,269178.647212,240814.057173,237029.492406,242112.962831
1741648279.654,268846.386763,240738.526095,233535.989319,232286.674773
1741648279.669,270978.804568,240944.138474,237710.416518,236260.830174
1741648279.669,272597.763632,241137.162339,243759.769211,248449.562501
1741648279.669,271553.298524,241061.249791,243493.121617,252279.140739
1741648279.669,269163.388408,240804.901891,237098.919963,242221.300336
1741648279.684,268875.759960,240728.989343,233552.392533,232331.306773
1741648279.684,270978.041628,240926.590849,237654.721884,236169.277353
1741648279.684,272600.815392,241125.336767,243727.725723,248360.679970
1741648279.684,271537.276780,241050.187159,243523.639225,252307.750995
1741648279.699,269202.679827,240796.891019,237156.521946,242342.226355
1741648279.699,268874.615550,240718.308180,233539.804020,232356.865270
1741648279.699,270926.543166,240917.817037,237584.531388,236061.321317
1741648279.699,272571.442195,241123.810886,243686.145483,248255.775696
1741648279.714,271571.990559,241050.950099,243557.971533,252338.268603
1741648279.714,269233.197435,240798.416899,237214.123930,242457.048852
1741648279.715,268812.054455,240705.719667,233523.400806,232374.794364
1741648279.715,270896.407029,240899.887943,237511.670601,235952.983811
1741648279.729,272565.720144,241103.592971,243635.409961,248145.149369
1741648279.729,271588.775243,241043.320697,243585.055909,252356.579167
1741648279.742,269184.750733,240786.591326,237253.415349,242549.364614
1741648279.742,268821.591207,240711.060248,233530.267267,232428.581647
1741648279.743,270890.303507,240912.857926,237472.760651,235891.567127
1741648279.743,272559.235152,241119.614715,243619.769687,248076.103283
1741648289.808,268073.528360,243237.918127,233991.083137,231668.693227
1741648289.808,270287.199294,243381.350881,239955.367999,240567.627494
1741648289.808,270869.322652,243430.179053,244046.253248,250917.292516
1741648289.808,269005.078321,243315.738025,240675.202060,248605.583768
1741648289.823,267276.255871,243202.059938,234384.760270,236597.286794
1741648289.823,268089.168634,243250.888110,233981.546384,231694.633193
1741648289.823,270303.602508,243398.517035,239927.520683,240526.810195
1741648289.823,270853.682378,243445.056386,244050.830890,250909.281644
1741648289.838,269035.214458,243331.759769,240737.000215,248695.992180
1741648289.838,267299.907017,243210.452280,234428.247860,236685.787855
