# timestamp,T3,T4,O1,O2
1741651249.016,215971.961948,199820.518322,203121.760484,205258.374461
1741651249.031,215835.395656,199721.717569,203038.600005,205201.153947
1741651249.031,215547.767208,199457.740267,202710.917197,204921.154901
1741651249.031,215471.091720,199366.187445,202552.607110,204774.670386
1741651249.031,215592.017738,199478.339651,202665.522256,204862.027037
1741651249.046,215715.995518,199567.985123,202896.311661,205047.040031
1741651249.046,215773.978971,199663.734115,203014.567389,205193.906015
1741651249.046,215815.559211,199738.120783,202992.442124,205211.453639
1741651249.046,215672.889398,199635.886799,202799.799728,205007.367141
1741651249.068,215496.268746,199469.565839,202639.963760,204826.550318
1741651249.068,215649.238252,199611.472713,202888.682259,205029.873876
1741651249.068,215789.237775,199719.810219,203036.311184,205180.936032
1741651249.068,215612.998593,199609.565363,202823.832344,205003.170970
1741651259.036,224947.190234,211610.614405,202524.378323,201633.264192
1741651259.036,224905.991465,211623.965858,202482.416613,201610.757457
1741651259.052,224904.465584,211618.243807,202377.130868,201572.991918
1741651259.052,224932.694371,211644.565243,202249.338388,201566.506926
1741651259.052,224971.222850,211660.968457,202177.240541,201558.496054
1741651259.052,224968.934030,211672.412560,202136.041771,201538.659609
1741651259.068,224910.187636,211650.287295,202087.976540,201492.120258
1741651259.068,224907.517345,211646.091124,202084.161839,201467.324703
1741651259.068,224936.127602,211693.011945,202134.134421,201485.253797
1741651259.068,224928.116730,211713.992800,202140.619412,201472.283814
1741651259.080,224875.473857,211686.526953,202116.586796,201430.322104
1741651259.081,224829.315976,211680.804902,202113.535036,201402.856257
1741651259.081,224788.498677,211689.578714,202115.442386,201392.556565
1741651259.081,224771.332523,211689.197244,202127.267959,201387.978924
1741651259.096,224795.746608,211702.548697,202145.197053,201395.226855
1741651259.096,224799.179839,211669.742269,202157.785566,201383.019813
1741651259.096,224743.103736,211626.254679,202161.218797,201350.213385
1741651259.097,224690.460864,211622.439978,202181.436712,201336.098991
1741651259.111,224729.370813,211656.390816,202234.842524,201351.357795
1741651259.112,224784.683976,211664.783158,202227.594593,201351.739265
1741651259.112,224795.365138,211643.039363,202181.436712,201336.861932
1741651259.112,224746.918437,211638.461722,202136.041771,201308.633145
1741651259.126,224717.545240,211621.295568,202113.916506,201283.837589
1741651259.126,224735.092864,211616.717927,202105.142694,201278.115538
1741651259.126,224786.972796,211641.894953,202097.131822,201314.355196
1741651259.126,224812.149822,211680.804902,202063.943924,201348.306034
1741651259.141,224729.752283,211663.257278,201989.938726,201336.098991
1741651259.141,224695.038505,211650.668765,201904.870896,201310.921966
1741651259.141,224688.172043,211649.524354,201827.050998,201289.941111
1741651259.141,224706.101137,211667.071979,201789.285459,201264.001144
1741651259.155,224747.681377,211730.014544,201794.626040,201266.671435
1741651259.155,224748.062847,211763.583911,201729.776125,201245.309110
1741651259.156,224725.174642,211804.782681,201690.103235,201206.780631
1741651259.156,224756.836659,211881.839640,201689.340295,201210.595332
1741651259.170,224827.408626,211961.948358,201696.969697,201240.731469
1741651259.170,224874.329447,212048.160599,201722.528193,201252.557042
1741651259.185,224857.926233,212098.514651,201730.539065,201236.153828
1741651259.185,224842.667430,212174.045729,201695.443817,201225.472665
1741651259.186,224910.187636,212283.527645,201677.896192,201241.875879
1741651269.076,222477.552869,204162.792361,202188.303173,205935.483871
1741651269.076,222508.451947,204145.626207,202201.654627,205895.048041
1741651269.226,222540.113964,204161.647951,202243.997807,206078.535155
1741651269.227,222485.563741,204165.081182,202244.760747,206229.597311
1741651269.227,222468.397587,204154.400019,202227.594593,206153.303293
1741651269.228,222451.231433,204139.522686,202211.572849,205960.660897
1741651269.228,222449.324083,204139.141215,202227.594593,205912.977136
1741651269.228,222546.980426,204154.400019,202277.185704,206099.516010
1741651279.274,218546.885058,195010.943423,201819.040126,203884.319195
1741651279.274,218504.541878,194997.210500,201777.459886,203776.363160
1741651279.274,218465.250459,194983.477577,201754.953151,203643.611568
1741651279.274,218486.612784,194981.570226,201785.089288,203661.922132
1741651289.366,217403.237727,192748.444317,202072.336266,204306.606585
1741651289.366,217424.981523,192748.062847,202060.892163,204184.917626
1741651289.366,217440.621796,192758.362540,202099.420642,204225.734926
1741651289.366,217462.365591,192762.558711,202135.660301,204378.704432
1741651289.380,217454.354720,192762.558711,202127.267959,204440.121117
