# timestamp,T3,T4,O1,O2
1741650272.999,220324.917149,197786.901271,213340.581265,219655.437141
1741650272.999,220309.658346,197788.045681,213327.229812,219595.927807
1741650273.014,220295.543953,197785.756861,213318.837470,219497.508523
1741650273.014,220301.266004,197786.901271,213328.374222,219497.508523
1741650273.015,220321.102449,197793.386262,213345.921846,219602.794268
1741650273.015,220323.391269,197799.108314,213350.118017,219663.448013
1741650273.029,220313.091577,197797.200963,213337.910974,219605.464559
1741650273.029,220303.554824,197793.386262,213328.755692,219508.571156
1741650273.030,220309.276876,197792.241852,213334.859214,219508.952626
1741650273.030,220317.287748,197795.293613,213345.921846,219602.794268
1741650273.044,220324.154209,197797.963903,213348.210667,219666.881244
1741650273.044,220314.998927,197794.530673,213334.859214,219606.227499
1741650273.044,220304.699235,197789.953031,213323.796581,219505.519395
1741650273.044,220300.503064,197788.808621,213327.229812,219495.601173
1741650273.058,220319.195098,197794.149202,213342.488616,219601.268388
1741650273.058,220324.917149,197796.819493,213343.633026,219667.644184
1741650273.058,220310.802756,197791.860382,213329.137162,219606.608969
1741650273.058,220295.162482,197785.756861,213316.167179,219500.941754
1741650273.074,220303.173354,197784.612450,213322.270701,219499.034404
1741650273.074,220323.009799,197789.190091,213338.673915,219601.649858
1741650273.074,220324.917149,197792.623322,213342.107145,219663.448013
1741650273.074,220314.235987,197789.953031,213330.663043,219606.227499
1741650282.943,219951.457931,197257.420785,213015.568748,219299.525547
1741650282.943,219944.972939,197258.565196,213008.702286,219263.285888
1741650282.943,219933.147367,197257.802255,212999.165534,219158.381613
1741650282.943,219933.910307,197258.565196,213005.650526,219135.111938
1741650282.958,219955.272632,197264.287247,213023.579620,219229.716520
1741650282.958,219966.335265,197268.101948,213030.827552,219311.732589
1741650282.958,219956.035572,197265.431657,213016.713158,219268.244999
1741650282.958,219943.065589,197260.091076,213001.835825,219159.144553
1741650282.973,219948.406170,197259.328136,213005.269056,219135.493408
1741650282.973,219967.098205,197261.235486,213021.290799,219226.664759
1741650282.974,219970.149965,197259.709606,213021.672270,219296.855256
1741650282.974,219960.994683,197252.461674,213007.557876,219254.512076
1741650283.002,219947.261760,197246.358153,212991.917602,219145.411630
1741650283.002,219949.932051,197244.832272,212996.495244,219119.471664
1741650283.003,219958.324393,197244.069332,213008.702286,219204.920964
1741650283.003,219968.624085,197245.213742,213013.279928,219287.318504
1741650283.003,219962.520564,197245.213742,213005.650526,219253.367666
1741650283.003,219949.550581,197242.543452,212994.969363,219150.752211
1741650283.018,219944.972939,197234.151110,212994.206423,219121.760484
1741650283.018,219959.850273,197234.151110,213007.176406,219212.550366
1741650283.019,219969.005555,197236.821400,213011.372577,219298.381136
1741650283.019,219957.561452,197235.295520,212999.547004,219260.615597
1741650283.033,219940.776768,197228.810529,212985.051141,219152.278092
1741650283.033,219946.117350,197228.429058,212989.247312,219132.823117
1741650283.033,219965.572324,197231.480819,213005.269056,219225.520349
1741650283.033,219969.387025,197232.625229,213008.320816,219299.907017
1741650283.048,219960.994683,197228.047588,212996.876714,219263.285888
1741650283.048,219946.117350,197220.418187,212982.380850,219156.474263
1741650283.048,219947.261760,197215.459075,212985.051141,219127.864006
1741650283.048,219954.891162,197215.077605,212998.021124,219207.209785
1741650283.063,219966.335265,197216.603486,213005.650526,219289.225854
1741650283.063,219958.324393,197212.788785,212996.876714,219252.223255
1741650283.063,219944.209999,197207.448204,212988.865842,219143.885750
1741650283.063,219940.776768,197204.014973,212995.732303,219112.223732
1741650283.078,219961.757623,197204.777913,213016.331688,219205.683904
1741650283.078,219971.675846,197204.777913,213026.249911,219289.988794
1741650283.078,219960.231743,197201.344682,213015.187278,219249.552965
1741650283.078,219945.735880,197193.715280,213000.691415,219141.215459
1741650283.093,219948.406170,197188.756169,213006.794936,219115.656963
1741650283.093,219966.716735,197190.663520,213024.342560,219207.591255
1741650283.093,219970.912906,197191.807930,213031.971962,219286.174093
1741650283.093,219965.190854,197186.848819,213024.724030,219255.275016
1741650283.108,219954.891162,197179.600887,213016.713158,219153.041032
1741650283.108,219959.468803,197174.260306,213022.435210,219125.956655
