# timestamp,T3,T4,O1,O2
1741651037.665,209453.782514,195158.953818,208711.441719,211791.812698
1741651037.680,209439.668121,195152.468827,208693.131154,211711.703979
1741651037.680,209433.946070,195147.128245,208685.883222,211629.687910
1741651037.681,209441.575471,195149.035596,208698.090265,211650.668765
1741651037.681,209459.504566,195154.757647,208714.493479,211751.376869
1741651037.695,209462.556326,195160.479699,208714.874949,211789.523878
1741651037.695,209447.297523,195159.716758,208701.523496,211718.951911
1741651037.696,209430.131369,195160.861169,208695.038505,211638.080252
1741651037.696,209443.101352,195163.149989,208705.719667,211664.401688
1741651037.709,209463.700737,195168.490571,208720.215531,211762.820971
1741651037.709,209465.226617,195171.923801,208718.308180,211800.967980
1741651037.724,209439.286651,195166.964690,208699.616146,211718.570441
1741651037.725,209432.038719,195163.149989,208693.894094,211636.554371
1741651037.725,209445.390172,195165.820280,208706.482607,211660.968457
1741651037.725,209467.133968,195175.738502,208724.793172,211763.202441
1741651037.740,209461.793386,195176.119972,208720.215531,211798.297690
1741651037.740,209443.482822,195171.923801,208701.142026,211724.292492
1741651037.741,209436.234890,195170.779391,208696.564385,211644.565243
1741651037.741,209448.060463,195174.594092,208708.771428,211667.071979
1741651037.755,209469.422788,195179.171733,208726.700522,211768.924493
1741651037.755,209473.618959,195182.223494,208725.937582,211811.649143
1741651037.756,209459.504566,195180.697613,208712.967599,211741.458646
1741651037.756,209445.008702,195182.986434,208707.245548,211660.586987
1741651037.770,209458.741626,195189.089955,208720.215531,211687.671364
1741651037.770,209477.815130,195197.863767,208733.566984,211787.997997
1741651037.770,209479.722481,195201.296998,208732.804044,211830.722647
1741651037.770,209454.926925,195198.245238,208716.019360,211751.376869
1741651057.780,209242.829554,194948.000858,208454.712348,211385.547052
1741651057.780,209268.006580,194954.104380,208477.219083,211476.336933
1741651057.780,209277.543333,194957.537611,208483.704075,211550.723601
1741651057.780,209259.995708,194952.578499,208471.497032,211504.184250
1741651057.795,209250.458956,194945.330568,208465.393510,211409.198198
1741651057.795,209260.758649,194941.515867,208475.693203,211390.887633
1741651057.795,209280.976563,194944.949098,208493.240827,211475.573993
1741651057.795,209287.461555,194946.474978,208495.148177,211545.764490
1741651057.809,209276.398922,194944.567627,208484.467015,211510.287771
1741651057.809,209265.336290,194941.134397,208474.548792,211418.353480
1741651057.810,209265.717760,194941.134397,208479.889374,211396.609685
1741651057.810,209287.080085,194945.330568,208497.436998,211482.440455
1741651057.824,209298.524188,194949.908209,208505.066400,211558.734473
1741651057.824,209289.368905,194948.382328,208494.003767,211525.546575
1741651057.824,209265.336290,194944.567627,208479.126433,211424.838471
1741651057.824,209271.058341,194943.041747,208483.704075,211404.620556
1741651057.839,209292.802136,194946.474978,208498.199938,211489.306917
1741651057.839,209301.575948,194952.959969,208501.251699,211562.930644
1741651057.854,209278.687743,194951.434089,208483.704075,211519.824524
1741651057.854,209263.810409,194946.093508,208468.445271,211422.931121
1741651057.854,209267.243640,194943.423217,208470.352621,211396.991155
1741651057.854,209288.224495,194951.815559,208487.137305,211481.296045
1741651067.756,208819.016284,195153.613237,208525.665785,211507.617481
1741651067.756,208804.520421,195150.180006,208509.644041,211454.974608
1741651067.757,208795.746608,195146.365305,208503.540519,211365.710607
1741651067.757,208796.128079,195145.220895,208509.644041,211356.936795
1741651067.771,208819.779224,195151.324416,208527.191665,211450.396967
1741651067.771,208827.790096,195157.427938,208531.006366,211514.483942
1741651067.772,208807.572181,195148.272656,208511.932861,211454.593138
1741651067.772,208782.776625,195141.024724,208497.436998,211353.122094
1741651067.785,208794.983668,195142.932074,208506.592280,211350.070334
1741651067.785,208817.871874,195151.324416,208523.758434,211445.819326
1741651067.786,208821.686575,195159.716758,208525.284314,211509.143361
1741651067.786,208801.850130,195158.953818,208509.262571,211454.593138
1741651067.801,208793.457788,195156.664998,208500.870229,211364.947667
1741651067.801,208801.850130,195159.716758,208509.262571,211362.277376
1741651067.801,208814.820113,195165.438810,208522.232554,211451.541378
1741651067.801,208815.583053,195166.964690,208519.562263,211511.432182
1741651067.816,208799.179839,195163.912929,208503.540519,211457.263429
1741651067.816,208785.065446,195159.335288,208492.096417,211363.421787
1741651067.816,208783.921036,195158.953818,208493.240827,211350.833274
1741651067.816,208805.283361,195163.912929,208506.592280,211442.004625
1741651067.831,208811.768352,195165.820280,208505.447870,211504.947190
1741651067.831,208797.653959,195163.149989,208491.714946,211453.830198
1741651067.846,208778.198984,195157.427938,208480.652314,211355.029445
1741651067.846,208789.643087,195156.283528,208491.333476,211348.162983
1741651067.846,208809.479532,195159.335288,208508.118160,211438.952865
1741651067.846,208812.149822,195162.005579,208509.262571,211501.895430
1741651067.861,208794.602198,195157.046468,208492.859357,211449.252557
1741651067.861,208780.869275,195152.850297,208482.178194,211355.792385
1741651067.861,208789.261617,195154.376177,208489.044656,211347.781513
1741651067.861,208804.901891,195160.861169,208504.684930,211436.664044
