# timestamp,T3,T4,O1,O2
1741650343.454,217963.998760,196336.933457,211942.111914,217707.650859
1741650343.454,217976.205803,196338.840808,211954.700427,217733.972296
1741650343.454,217994.134897,196343.418449,211968.814820,217838.876571
1741650343.454,217991.083137,196345.707269,211963.474239,217873.590349
1741650343.469,217976.587273,196343.799919,211946.689555,217798.440741
1741650343.469,217973.154042,196346.088739,211943.256324,217722.528193
1741650343.469,217981.546384,196348.377560,211953.174546,217753.427270
1741650343.469,217984.979615,196347.614620,211962.329829,217849.557733
1741650343.484,217986.886966,196349.903440,211961.566888,217893.045323
1741650343.484,217974.679923,196347.996090,211947.452495,217819.040126
1741650343.484,217965.906111,196344.562859,211940.204563,217736.261116
1741650343.484,217967.813461,196346.088739,211950.504256,217758.004911
1741650353.399,217778.604296,196149.250173,211797.534750,217610.375986
1741650353.399,217795.770450,196153.827814,211815.082374,217716.043201
1741650353.399,217793.481630,196156.116634,211815.845314,217750.756980
1741650353.399,217780.893117,196154.209284,211804.019741,217678.659133
1741650353.414,217774.026655,196150.776053,211801.730921,217605.035405
1741650353.414,217784.326348,196150.776053,211817.371194,217640.130654
1741650353.414,217793.481630,196152.683404,211831.485588,217738.549937
1741650353.414,217796.914861,196153.827814,211829.578237,217777.841356
1741650353.429,217782.418997,196150.394583,211812.030613,217699.639988
1741650353.429,217772.500775,196146.579882,211804.782681,217621.057149
1741650353.445,217774.026655,196146.579882,211812.793553,217641.656534
1741650353.445,217789.666929,196149.631643,211826.526476,217743.127578
1741650353.445,217788.903989,196149.631643,211825.763536,217773.263715
1741650353.445,217772.119305,196144.672532,211807.452972,217685.907064
1741650353.459,217759.530792,196140.476361,211796.390339,217597.406003
1741650353.459,217766.015783,196143.528121,211804.782681,217621.057149
1741650353.460,217780.511647,196150.013113,211816.226784,217718.713492
1741650353.460,217774.408125,196152.683404,211809.360322,217744.653458
1741650353.474,217758.004911,196148.868703,211791.812698,217656.533867
1741650353.474,217748.086689,196143.146651,211783.420356,217566.125456
1741650353.475,217756.860501,196143.909592,211789.905348,217586.343371
1741650353.475,217762.582553,196146.961352,211798.297690,217675.988842
1741650353.489,217764.489903,196148.868703,211793.338579,217709.176740
1741650353.489,217749.612569,196146.961352,211776.172424,217627.923611
1741650353.489,217739.312877,196145.054002,211768.543023,217542.092840
1741650353.489,217740.838757,196146.579882,211775.028014,217560.403405
1741650353.504,217759.912262,196150.776053,211790.286818,217663.781799
1741650353.504,217760.293732,196153.064874,211789.905348,217700.402928
1741650353.505,217743.509048,196149.631643,211774.265074,217619.531269
1741650353.505,217729.776125,196144.291062,211765.491262,217532.174618
1741650353.519,217740.838757,196147.724292,211778.461245,217563.073695
1741650353.519,217762.582553,196159.931335,211799.060630,217676.751782
1741650353.519,217756.097561,196162.220156,211794.101519,217713.372911
1741650353.519,217737.405527,196158.023985,211775.409484,217637.841833
1741650363.569,217751.901390,195982.547743,211652.957585,217503.182891
1741650363.569,217740.457287,195979.877453,211638.843192,217455.880600
1741650363.584,217725.198484,195975.299812,211628.162029,217357.079846
1741650363.584,217733.209356,195976.062752,211637.698782,217350.976325
1741650363.585,217751.138450,195981.021863,211654.864936,217445.962378
1741650363.585,217758.004911,195985.980974,211662.112867,217515.008464
1741650363.599,217750.375510,195982.166273,211652.576115,217468.087643
1741650363.599,217741.601698,195974.155401,211644.565243,217365.853659
1741650363.600,217749.612569,195971.866581,211653.720525,217351.357795
1741650363.600,217759.530792,195975.681282,211668.979329,217435.662685
1741650363.614,217767.541664,195975.681282,211673.556970,217505.471712
1741650363.614,217759.530792,195970.340700,211660.968457,217459.695301
1741650363.615,217748.086689,195963.092769,211646.854064,217359.368667
1741650363.615,217743.509048,195960.422478,211649.524354,217336.861932
1741650373.514,217483.346446,195414.157309,211458.789309,217156.808049
1741650373.514,217494.790549,195418.734950,211468.326062,217251.412631
1741650373.515,217488.687028,195421.405240,211459.933720,217245.309110
1741650373.515,217469.994993,195418.353480,211444.293446,217147.652767
1741650373.530,217471.139403,195415.683189,211446.200796,217102.639296
1741650373.530,217487.924087,195418.734950,211461.459600,217171.685383
1741650373.558,217498.605250,195424.457001,211473.666643,217263.619674
1741650373.558,217495.553489,195424.075531,211469.470472,217255.227332
1741650373.560,217482.964976,195421.023770,211456.881959,217158.333929
1741650373.560,217483.346446,195416.827599,211458.026369,217107.979877
1741650373.560,217490.594378,195416.446129,211472.140762,217162.148630
1741650373.560,217503.182891,195417.209069,211484.729275,217251.031161
1741650373.575,217499.368190,195416.446129,211477.862814,217240.349999
1741650373.575,217484.109387,195411.105548,211464.129891,217137.734545
1741650373.575,217478.387335,195406.527907,211463.748420,217083.565792
1741650373.575,217492.501729,195413.012898,211482.058985,217151.467468
1741650373.575,217506.616122,195419.497890,211495.410438,217246.453520
1741650373.575,217502.038481,195421.023770,211489.306917,217243.783230
1741650373.589,217477.242925,195417.209069,211473.666643,217141.930715
1741650373.589,217478.005865,195416.827599,211475.192523,217095.772835
1741650373.590,217492.120258,195419.879360,211489.688387,217162.148630
1741650373.590,217500.131130,195426.364352,211499.988079,217254.464392
1741650373.604,217490.212908,195426.364352,211491.595737,217248.360871
1741650373.604,217477.242925,195422.168181,211477.862814,217152.611878
1741650373.605,217476.098515,195422.168181,211479.007224,217106.453997
1741650373.605,217481.439096,195425.982882,211491.214267,217166.726271
1741650373.619,217491.738788,195430.179053,211500.369549,217265.145555
1741650373.619,217485.635267,195430.179053,211491.595737,217264.382615
1741650373.620,217470.376463,195426.364352,211475.573993,217168.252152
1741650373.620,217459.695301,195424.075531,211474.048113,217113.701929
1741650393.630,216823.021720,195383.258231,211287.890709,216959.588012
1741650393.630,216816.536728,195378.299120,211277.972486,216931.359226
1741650393.630,216805.474096,195372.577069,211264.621033,216834.084353
1741650393.630,216800.514985,195369.525308,211265.383973,216798.226164
1741650393.645,216819.588489,195371.432659,211283.694538,216878.334883
1741650393.645,216830.651122,195375.247360,211292.849820,216958.062132
1741650393.645,216824.166130,195375.247360,211284.838948,216930.596285
1741650393.645,216805.474096,195367.236488,211267.672794,216823.784660
1741650393.660,216810.433207,195364.947667,211271.868965,216792.504113
1741650393.660,216827.980831,195369.525308,211289.798059,216873.375772
