# timestamp,T3,T4,O1,O2
1741651570.814,245686.956107,189077.557638,200203.895763,202641.108171
1741651570.814,245704.885201,189079.846458,200222.969268,202704.050736
1741651600.874,226613.070119,189853.086331,201002.694133,202865.794054
1741651600.874,226554.323725,189838.208998,200927.925995,202702.906325
1741651600.874,226585.222802,189850.034571,200926.781585,202651.407863
1741651600.874,226635.195384,189872.159836,200997.735021,202778.818873
1741651600.888,226657.320649,189877.881887,201048.089073,202918.818396
1741651600.888,226611.544239,189873.685716,201021.767637,202887.919319
1741651600.888,226569.201059,189868.345135,200956.536252,202731.516582
1741651600.888,226556.994016,189867.582195,200943.947739,202665.522256
1741651600.903,226625.658632,189873.304246,201007.271774,202788.737096
1741651600.903,226634.050974,189869.108075,201050.377894,202919.199866
1741651620.975,210035.142932,186153.970865,198244.665379,205911.069785
1741651620.975,210236.559140,186195.932575,198293.493551,206451.994373
1741651620.976,209736.451851,186135.278831,198091.695873,206129.652147
1741651620.976,209267.625110,186061.273633,197916.219631,205414.395728
1741651620.989,209469.804258,186101.327993,198015.401855,205296.140000
1741651620.989,210049.257325,186186.777293,198248.480080,205910.306845
1741651620.991,210246.477362,186208.902558,198295.782371,206394.392390
1741651620.991,209771.165630,186133.371480,198099.325275,206097.990129
1741651621.004,209348.878240,186066.614215,197929.571085,205441.098634
1741651621.004,209495.744224,186087.976540,198018.072146,205314.832034
1741651621.005,210038.957633,186165.796438,198237.417447,205888.181580
1741651621.005,210219.392986,186198.221396,198287.771499,206358.534201
1741651621.020,209791.002074,186135.660301,198100.469685,206083.112796
1741651621.020,209363.755573,186070.428915,197945.211358,205433.087762
1741651621.020,209532.365353,186088.358010,198039.815941,205332.761128
1741651621.020,210051.546146,186173.807310,198251.531841,205916.028896
1741651621.034,210257.539995,186215.006080,198316.763226,206388.288868
1741651621.034,209867.296092,186158.929976,198131.750232,206117.826574
1741651621.035,209390.458479,186081.873018,197970.006914,205488.019455
1741651621.035,209546.479746,186087.976540,198050.497103,205375.485778
1741651631.039,210084.352574,186910.426054,200266.456858,209848.222588
1741651631.039,209469.422788,186722.361300,199719.047278,209550.675917
1741651631.040,208373.459218,186350.809432,198784.827027,206820.494481
1741651631.040,208341.034261,186333.643278,198777.579095,205512.052071
1741651641.028,212575.352264,186741.816274,200136.757027,208660.324726
1741651641.028,211793.720049,186438.929023,199159.812126,207386.214625
1741651641.028,211252.032520,186243.997807,198420.904561,205738.645304
1741651641.028,211679.660492,186411.463176,198929.404191,205999.189376
1741651641.045,212483.036502,186710.154257,199962.806666,207761.581194
1741651641.045,212580.311375,186730.753642,200121.879694,208637.055051
1741651641.045,211784.946237,186426.340510,199155.615955,207375.914932
1741651641.046,211233.721956,186233.316644,198404.501347,205722.623561
1741651641.059,211684.619603,186407.267005,198917.960089,205983.930572
1741651641.059,212479.221801,186685.740171,199944.114632,207732.589467
1741651641.060,212580.692845,186707.865436,200118.064993,208626.373888
1741651641.060,211785.709177,186401.163484,199155.234485,207379.348163
1741651641.074,211253.558401,186202.036097,198396.871945,205727.964142
1741651641.074,211686.908423,186375.986458,198913.000978,205977.064111
1741651641.076,212574.970794,186689.554872,199950.218153,207754.333262
1741651641.076,212634.861598,186716.639249,200134.086737,208663.376487
1741651641.089,211826.907946,186403.070834,199167.822998,207421.691343
1741651641.089,211289.416589,186183.725532,198394.583125,205742.460005
1741651641.091,211748.706578,186356.150013,198888.586892,205965.238538
1741651641.091,212571.156093,186658.655795,199938.774050,207724.578595
1741651651.096,207652.099278,187191.950981,200076.484753,207754.714732
1741651651.096,207343.108504,187062.632620,199637.031209,206831.938583
1741651651.097,207327.468231,187049.281167,199582.862456,206344.038338
1741651651.097,207593.734354,187156.855733,199967.384307,206933.028157
1741651661.114,208235.748516,187488.734711,201121.331331,208217.056481
1741651661.114,207884.414563,187320.124931,200581.932623,206853.300908
1741651661.129,208316.238705,187522.304079,201166.726271,207337.767923
1741651661.129,208940.323773,187800.777245,202043.344539,208960.541688
1741651661.129,208875.855327,187781.322271,202045.633360,209530.076532
1741651661.129,208260.925542,187493.312352,201152.230408,208234.604106
1741651661.156,207905.776888,187315.165820,200591.469375,206846.052977
1741651661.156,208324.249577,187495.219703,201153.756288,207298.476504
1741651661.156,208974.274611,187780.559331,202033.426317,208925.827909
1741651661.156,208908.661755,187780.177860,202056.314522,209528.550652
1741651681.186,212319.385833,188361.156808,202665.903726,209362.992633
1741651681.186,212008.106239,188187.969387,202109.338865,208008.392342
1741651681.187,212390.720740,188392.055885,202689.936342,208489.807596
1741651681.187,212955.677944,188688.076675,203589.824285,210112.962831
1741651681.201,212928.593567,188681.591684,203605.083089,210690.508547
1741651681.201,212333.500226,188374.508261,202680.399590,209390.077009
1741651681.216,211991.321555,188202.846721,202114.679446,208023.651146
1741651681.216,212398.731612,188403.118518,202683.069881,208484.085545
1741651681.217,212953.770593,188701.809599,203581.050473,210101.518728
1741651681.217,212920.201225,188699.902248,203609.660730,210698.137949
1741651681.232,212317.859953,188385.952364,202686.503111,209404.954343
1741651681.232,211995.899197,188202.465250,202108.194454,208025.558496
1741651681.232,212394.535441,188398.922347,202668.955487,208470.734092
1741651681.232,212935.078559,188695.324607,203574.184012,210085.878454
1741651681.246,212911.427413,188690.365496,203608.897790,210696.612069
1741651681.246,212324.344944,188378.704432,202693.751043,209420.976087
1741651681.247,212002.765658,188206.661421,202116.205326,208039.291419
1741651681.247,212363.254894,188399.303817,202666.666667,208460.052929
1741651681.261,212935.841499,188694.180197,203576.472832,210075.578762
1741651681.261,212922.490046,188691.509906,203620.723363,210700.426770
1741651681.261,212336.551987,188382.900603,202711.298667,209438.905181
1741651681.261,211982.547743,188196.361729,202116.205326,208036.621129
1741651691.220,210859.118327,189761.152040,203788.188732,209495.744224
1741651691.220,211257.373102,189981.641752,204499.630451,211027.346637
1741651691.220,210999.880791,189851.941921,204147.533557,210978.899936
1741651691.220,210427.675655,189539.517917,203177.073648,209353.455881
1741651691.235,210346.803996,189484.586224,202969.172448,208442.886775
1741651691.235,210855.685096,189751.996758,203781.703741,209470.185728
1741651691.236,211232.196076,189970.960589,204495.815750,211004.839902
1741651691.236,210989.199628,189842.405169,204152.874139,210978.899936
