# timestamp,T3,T4,O1,O2
1741651379.635,228671.482727,192981.141072,205870.252486,207385.070214
1741651379.635,228650.883342,192978.470782,205913.740076,207422.072813
1741651379.638,228623.036025,192970.841380,205842.786639,207335.479103
1741651379.638,228605.106931,192957.108457,205751.233817,207235.915409
1741651379.638,228629.139547,192957.489927,205763.440860,207261.855375
1741651379.638,228648.213051,192958.252867,205859.952793,207369.048471
1741651379.660,228644.398350,192950.241995,205901.151563,207404.906659
1741651379.661,228613.117803,192937.272012,205826.764895,207311.827957
1741651379.661,228591.755478,192929.642610,205739.789715,207213.790144
1741651379.661,228617.695444,192933.457311,205759.244689,207241.637460
1741651379.667,228659.657154,192937.653482,205860.715733,207358.748778
1741651379.667,228676.823308,192951.004935,205922.513888,207419.402522
1741651379.667,228628.758076,192949.860525,205857.282502,207333.571752
1741651379.667,228612.354863,192934.601721,205760.389099,207229.430417
1741651379.681,228639.820709,192931.168491,205767.637031,207248.885392
1741651379.682,228677.586248,192935.364662,205866.437785,207365.615240
1741651379.683,228656.605393,192933.075841,205914.121546,207405.288129
1741651379.683,228625.706316,192922.394678,205844.693989,207317.168538
1741651379.697,228608.540162,192918.579978,205755.811458,207224.089836
1741651379.697,228633.335718,192926.209379,205768.399971,207251.937153
1741651379.712,228656.986863,192936.509072,205865.674844,207363.326419
1741651379.712,228663.471855,192938.034952,205916.791837,207412.154591
1741651379.713,228631.809837,192931.931431,205848.508690,207327.468231
1741651379.713,228603.199580,192925.064969,205751.615287,207222.945426
1741651389.717,227435.138164,193226.807811,205699.353885,207033.354791
1741651389.717,227528.216866,193281.358034,205869.108075,207121.855852
1741651389.717,227398.898505,193253.892187,205887.800110,207090.956775
1741651389.717,227329.089479,193240.922204,205763.440860,207039.458312
1741651389.731,227437.045514,193325.990034,205750.470877,207102.782347
1741651389.731,227539.660968,193383.592018,205843.549579,207185.561357
1741651389.748,227574.756217,193435.090480,206013.685239,207258.803614
1741651389.748,227325.274778,193213.074887,205832.105476,207033.354791
