# timestamp,T3,T4,O1,O2
1741650393.660,216836.754643,195372.195599,211295.138641,216950.814200
1741650393.660,216824.929070,195367.236488,211282.168657,216920.296593
1741650393.674,216810.433207,195360.751496,211268.054264,216824.547600
1741650393.674,216810.433207,195356.936795,211270.343085,216793.267053
1741650393.675,216819.969959,195357.318265,211282.550128,216863.076079
1741650393.675,216827.599361,195356.936795,211286.746299,216941.658918
1741650393.689,216817.681139,195351.596214,211272.631905,216916.863362
1741650393.689,216805.474096,195345.874163,211260.043392,216823.403190
1741650393.690,216799.752044,195345.111222,211263.476623,216789.070882
1741650393.690,216813.103498,195342.059462,211274.539256,216867.272250
1741650393.704,216822.640250,195340.915051,211281.787187,216948.143910
1741650393.704,216817.299669,195339.007701,211272.631905,216926.018644
1741650393.719,216798.989104,195331.759769,211258.517512,216828.362301
1741650393.719,216802.040865,195328.326538,211262.332213,216798.989104
1741650393.720,216817.681139,195329.470949,211279.498367,216876.046063
1741650393.720,216827.217891,195330.233889,211288.653649,216958.062132
1741650393.735,216819.588489,195324.511837,211278.735427,216931.359226
1741650393.735,216805.092626,195313.449205,211263.095153,216832.177002
1741650393.735,216804.329686,195305.056863,211261.187802,216796.318814
1741650393.735,216810.814677,195301.623632,211271.868965,216861.931669
1741650393.749,216818.062609,195297.427461,211275.683666,216941.277448
1741650393.749,216811.196147,195293.612760,211264.239563,216919.915123
1741650393.750,216796.318814,195286.364828,211248.217819,216823.021720
1741650393.750,216785.637651,195282.550128,211244.021648,216781.822950
1741650403.771,216534.630332,195025.820757,210883.150943,216549.889135
1741650403.771,216542.259733,195026.202227,210887.347114,216615.501991
1741650403.772,216534.630332,195023.531936,210875.521541,216571.632930
1741650403.772,216514.030947,195019.717235,210859.881267,216468.636006
1741650403.786,216517.845648,195020.861646,210865.603319,216457.191903
1741650403.786,216539.207973,195031.924278,210885.821234,216549.507665
1741650403.786,216544.167084,195035.738979,210887.728584,216615.120521
1741650403.786,216525.856520,195030.398398,210869.799490,216563.622059
1741650403.801,216513.268007,195026.202227,210855.303626,216467.873066
1741650403.801,216514.412417,195024.294876,210857.592447,216448.418091
1741650403.802,216524.712109,195029.635458,210870.180960,216529.289750
1741650403.802,216531.578571,195034.594569,210876.284481,216600.624657
1741650413.716,216724.220967,195199.389648,210000.810624,215506.949908
1741650413.716,216703.621582,195194.812007,209985.551820,215435.996471
1741650413.731,216694.466300,195184.512314,209974.107718,215341.391889
1741650413.731,216696.755120,195179.171733,209979.066829,215360.465394
1741650413.731,216706.291872,195189.089955,209994.325632,215465.369668
1741650413.731,216708.962163,195182.986434,209990.129461,215501.227857
1741650413.746,216703.621582,195184.512314,209977.540948,215430.274420
1741650413.746,216712.013924,195176.501442,209972.200367,215343.299239
1741650413.746,216714.302744,195163.912929,209974.870658,215349.402761
1741650413.746,216714.302744,195171.542331,209989.366521,215441.337053
1741650413.761,216721.169206,195172.305271,209987.840641,215481.391412
1741650413.761,216723.076556,195170.016451,209969.148606,215415.778557
1741650413.762,216695.229240,195160.479699,209951.982452,215318.885154
1741650413.762,216694.847770,195159.335288,209955.797153,215325.751615
1741650413.776,216705.910402,195157.809408,209966.859786,215424.170899
1741650413.776,216726.128317,195164.294400,209972.963307,215475.669361
1741650413.776,216716.210095,195163.149989,209956.178623,215408.149155
1741650413.776,216696.373650,195164.294400,209945.497461,215317.359273
1741650413.791,216707.054812,195156.283528,209951.219512,215328.421906
1741650413.791,216739.479770,195155.520587,209964.570965,215426.841189
1741650413.792,216732.231838,195157.427938,209958.085974,215466.514079
1741650413.792,216694.084829,195150.180006,209935.197768,215386.786830
1741650413.806,216689.507188,195141.406194,209922.227785,215294.471068
1741650413.806,216702.095701,195136.065613,209926.423956,215301.719000
1741650413.807,216709.725103,195137.591493,209940.156880,215395.942112
1741650413.807,216733.757719,195148.654126,209942.064230,215447.059104
1741650413.822,216718.498915,195143.313545,209924.898076,215376.868607
1741650413.822,216702.858641,195136.828553,209911.165153,215286.078726
1741650413.823,216693.321889,195137.972963,209915.361324,215291.419307
1741650413.823,216737.953890,195150.942946,209939.012469,215398.612403
1741650423.662,218594.950290,196460.148296,210107.240779,215288.749017
1741650423.662,218593.805879,196465.488878,210107.622249,215267.005221
1741650423.662,218581.217366,196460.529767,210096.559617,215165.534177
1741650423.662,218572.825024,196454.807715,210095.415206,215125.479818
1741650423.677,218595.331760,196456.715066,210114.870181,215206.351477
1741650423.677,218620.127316,196459.003886,210122.881053,215287.604606
1741650423.677,218610.590563,196458.622416,210114.107241,215258.612879
1741650423.677,218591.898529,196452.137425,210105.333429,215157.904776
1741650423.690,218588.083828,196447.941254,210104.570489,215124.716878
1741650423.690,218611.353504,196455.570655,210125.551343,215206.351477
1741650423.691,218615.931145,196462.818587,210133.943685,215287.604606
1741650423.691,218609.064683,196463.962997,210126.314284,215263.571991
1741650423.707,218596.094700,196463.962997,210119.447822,215168.967408
1741650423.707,218596.094700,196458.622416,210121.355172,215133.872160
1741650423.707,218600.672341,196456.333596,210132.036335,215205.588537
1741650423.707,218632.715829,196468.159168,210146.532198,215298.285769
1741650423.722,218620.890256,196464.344467,210136.232506,215271.964333
1741650423.722,218594.950290,196451.755955,210116.014591,215164.771237
1741650423.737,218585.413537,196446.033903,210117.159002,215124.716878
1741650423.737,218613.260854,196450.611544,210133.180745,215207.114417
1741650423.737,218614.786734,196457.478006,210142.336027,215294.852538
1741650423.737,218604.105572,196458.240946,210134.706626,215271.582862
1741650423.752,218596.476170,196453.663305,210122.881053,215173.163579
1741650423.752,218592.279999,196445.270963,210121.355172,215139.212741
1741650423.752,218605.249982,196448.704194,210138.902797,215223.136161
1741650423.752,218605.631452,196454.044775,210148.058079,215306.678111
1741650423.765,218601.435281,196450.611544,210139.284267,215283.026965
1741650423.765,218590.754119,196442.219202,210123.643993,215184.607682
1741650423.766,218588.083828,196441.074792,210126.695754,215155.615955
1741650423.766,218598.002050,196442.982142,210138.521327,215227.713802
1741650423.782,218605.249982,196446.033903,210143.098968,215310.874282
1741650423.782,218586.939418,196438.023031,210124.025463,215279.593734
1741650423.782,218568.628853,196433.445390,210105.714899,215179.267101
1741650423.782,218543.070357,196423.527168,210095.796676,215128.531579
