# timestamp,T3,T4,O1,O2
1741648602.211,308707.722385,228278.187063,233642.419474,235580.287533
1741648602.211,308708.866795,228283.527645,233801.111032,235607.753380
1741648602.226,308715.351787,228283.909115,233933.481153,235620.723363
1741648602.226,308713.825907,228278.950004,233857.950075,235593.638986
1741648602.226,308714.588847,228283.909115,233687.814415,235573.802542
1741648602.226,308712.300026,228295.734688,233656.915337,235581.431943
1741648602.240,308715.733257,228305.652910,233812.555134,235623.012183
1741648602.240,308713.825907,228307.560260,233938.440264,235628.734235
1741648602.241,308705.433565,228301.456739,233860.620366,235594.783397
1741648602.241,308693.989462,228295.353217,233681.329423,235558.543738
1741648602.254,308696.659753,228300.312329,233647.378585,235576.091362
1741648602.254,308701.618864,228309.849081,233803.781322,235618.053072
1741648602.255,308700.474453,228312.900842,233933.481153,235625.682474
1741648602.255,308693.607992,228308.704671,233861.383306,235594.783397
1741648602.270,308690.174761,228305.271440,233688.195885,235574.946952
1741648602.270,308693.989462,228309.849081,233655.007987,235593.638986
1741648602.270,308694.370932,228316.334072,233811.029254,235620.341893
1741648602.270,308695.515342,228315.189662,233940.347615,235627.589824
1741648602.285,308692.463582,228305.271440,233864.053597,235591.731636
1741648602.285,308690.556231,228299.167918,233688.958825,235566.173140
1741648602.285,308683.689769,228298.786448,233649.285936,235566.554610
1741648602.285,308690.556231,228304.508500,233804.544262,235608.134850
1741648602.300,308690.937701,228306.797320,233935.007033,235618.434542
1741648602.300,308684.834180,228301.075269,233860.238896,235587.153995
1741648602.315,308673.008607,228297.260568,233681.710893,235553.203157
1741648602.315,308677.586248,228302.601149,233646.997115,235577.617242
1741648602.316,308682.545359,228308.704671,233802.255442,235616.908662
1741648602.316,308678.730658,228308.323201,233933.481153,235620.723363
1741648612.170,306904.894738,229266.576068,234264.597191,236316.524807
1741648612.170,306902.987388,229266.194597,234120.782967,236308.513936
1741648612.170,306905.276208,229272.298119,234167.703788,236336.742722
1741648612.170,306903.750328,229274.586939,234338.983859,236358.867988
1741648612.185,306901.842977,229272.679589,234399.256133,236355.434757
1741648612.185,306896.883866,229267.720478,234259.638080,236322.628329
1741648612.185,306889.254464,229266.194597,234112.390625,236305.843645
1741648612.185,306889.635934,229275.349880,234157.022626,236334.835372
1741648612.200,306893.832105,229281.453401,234333.261808,236369.167680
1741648612.200,306892.306225,229279.546051,234396.204373,236363.827099
1741648612.200,306881.243592,229270.009298,234254.297499,236314.617457
1741648612.200,306879.336242,229265.050187,234110.483275,236300.121594
1741648612.215,306882.006533,229268.864888,234154.733805,236325.680090
1741648612.215,306889.254464,229273.823999,234330.591517,236359.249458
1741648612.215,306881.625063,229269.246358,234392.389672,236342.083304
1741648612.215,306881.243592,229262.761367,234257.730730,236314.998927
1741648612.229,306882.388003,229264.668717,234117.349737,236308.895406
1741648612.229,306881.243592,229266.576068,234157.404096,236331.783611
1741648612.245,306880.862122,229265.813127,234331.354457,236350.857116
1741648612.245,306883.150943,229265.050187,234399.637603,236348.949765
1741648612.245,306880.099182,229258.183726,234266.123072,236316.524807
1741648612.245,306874.377131,229253.224614,234118.875617,236297.069833
1741648612.259,306875.140071,229255.894905,234158.167036,236319.958038
1741648612.259,306878.191832,229261.616956,234330.591517,236351.620056
1741648612.260,306877.810362,229259.328136,234396.585843,236347.042415
1741648612.260,306863.695968,229251.317264,234258.493670,236295.162482
1741648612.275,306861.788618,229249.791384,234112.390625,236281.048089
1741648612.275,306865.984789,229257.039315,234155.115275,236313.473047
1741648612.275,306872.088310,229263.524307,234334.024748,236349.331235
1741648612.275,306865.603319,229261.235486,234404.596715,236332.928021
1741648612.290,306862.933028,229257.420785,234274.896884,236306.225115
1741648612.290,306862.551558,229258.565196,234132.990010,236298.595713
1741648612.290,306865.984789,229266.957538,234174.570250,236328.731850
1741648612.290,306862.933028,229272.679589,234343.942970,236352.764466
1741648612.305,306863.314498,229271.916649,234410.318766,236350.094175
1741648612.305,306858.736857,229264.287247,234273.752474,236309.276876
1741648612.305,306850.725985,229257.802255,234122.308848,236282.192499
1741648612.305,306851.488925,229257.802255,234157.404096,236300.884534
1741648612.320,306859.118327,229260.854016,234330.972987,236331.783611
1741648612.320,306861.788618,229257.802255,234400.019074,236326.061560
1741648612.320,306851.870396,229250.935794,234265.741602,236281.429559
1741648612.320,306849.963045,229251.317264,234119.638557,236273.037217
1741648612.335,306853.014806,229258.565196,234156.641156,236304.699235
1741648612.335,306859.881267,229267.339008,234330.972987,236343.227714
1741648612.335,306852.633336,229265.050187,234398.493193,236327.968910
1741648612.335,306846.148344,229259.328136,234266.886012,236297.451303
1741648622.296,304536.346947,229562.978328,234138.330592,236357.342107
1741648622.296,304538.635768,229567.174499,234105.524164,236376.034142
1741648622.297,304543.594879,229574.040960,234255.823379,236414.944091
1741648622.297,304540.543118,229574.803901,234377.130868,236416.851441
1741648622.325,304536.728417,229571.370670,234307.703312,236389.767065
1741648622.325,304535.584007,229570.226259,234140.237942,236372.219441
1741648622.327,304540.924588,229574.422430,234107.812984,236393.963236
1741648622.327,304539.398708,229579.381542,234255.823379,236421.429082
1741648622.327,304541.306058,229583.196243,234383.234390,236433.636125
1741648622.327,304536.346947,229578.237131,234313.425363,236406.933219
1741648622.327,304531.006366,229574.422430,234143.671173,236384.426484
1741648622.327,304528.336075,229577.092721,234103.998283,236396.252056
1741648622.341,304531.769306,229584.340653,234251.245738,236433.254655
1741648622.341,304533.295186,229585.103593,234376.367928,236441.265527
1741648622.342,304529.480485,229578.618601,234308.084782,236411.129390
1741648622.342,304514.984622,229571.752140,234134.897361,236370.693560
1741648622.356,304519.943733,229576.711251,234102.090933,236395.870586
1741648622.356,304527.954605,229585.103593,234253.534559,236437.450826
1741648622.357,304527.191665,229586.629473,234378.656748,236439.739647
1741648622.357,304521.851084,229579.000072,234309.992132,236406.933219
1741648622.371,304518.036383,229574.422430,234141.382352,236380.611783
1741648622.371,304518.799323,229579.381542,234103.998283,236398.159407
1741648622.372,304518.036383,229587.392414,234248.575448,236427.532604
1741648622.372,304521.469614,229590.062704,234379.419689,236442.028467
1741648622.386,304518.799323,229586.248003,234314.569773,236415.325561
