# timestamp,T3,T4,O1,O2
1741648410.816,257858.522280,236141.430036,230858.450755,230176.382233
1741648410.816,259274.920726,236269.603986,235818.706340,237096.631142
1741648410.830,259703.693107,236326.824500,239534.987960,245316.548649
1741648410.830,258522.280237,236233.364328,236941.372815,243631.976730
1741648410.831,257350.404120,236116.253010,231489.402284,234152.826455
1741648410.831,257822.282622,236139.904156,230821.066686,230146.246096
1741648410.845,259276.446606,236269.603986,235771.785518,237026.059176
1741648410.845,259706.363398,236326.061560,239521.255037,245286.031042
1741648410.845,258507.402904,236231.838447,236966.168371,243679.660492
1741648410.845,257331.330615,236114.727130,231504.661088,234211.954319
1741648420.896,257853.944639,235785.518442,237022.244475,243882.984050
1741648420.896,256618.744487,235665.355363,231400.138283,234488.520134
1741648420.897,256965.119329,235679.851227,230192.785447,229666.738192
1741648420.897,258402.117159,235805.354886,234974.894500,235951.076461
1741648420.911,258954.104380,235867.534511,239158.858451,244653.172162
1741648420.911,257876.832845,235785.518442,237068.020885,243943.256324
1741648420.912,256595.093341,235666.118303,231432.563241,234560.999452
1741648420.912,256951.386405,235679.088286,230167.608421,229656.438500
1741648420.926,258394.487757,235803.447536,234915.766636,235866.008631
1741648420.926,258965.167012,235869.823332,239141.310827,244612.354863
1741648430.902,257681.138688,235441.813890,237953.794435,244893.116849
1741648430.902,256297.546670,235313.258470,232632.286675,236996.304508
1741648430.902,256171.661541,235279.689102,229704.885201,229844.121784
1741648430.902,257410.294924,235379.252795,233136.590134,233237.679708
1741648430.917,258347.185466,235470.805617,238173.902677,242433.016236
1741648430.917,257684.190449,235428.080967,237972.486470,244912.190354
1741648430.917,256295.257850,235300.288487,232659.371051,237063.443244
1741648430.917,256126.266600,235263.667358,229683.522876,229841.070024
1741648430.932,257409.913454,235369.334573,233090.050783,233167.489212
1741648430.932,258351.381637,235465.846506,238147.581241,242371.981022
1741648430.932,257691.438381,235428.462437,238001.859667,244937.748850
1741648430.932,256282.287867,235296.855256,232703.240112,237137.448442
1741648430.947,256134.658942,235269.389409,229682.378466,229868.917340
1741648430.947,257407.243163,235372.767804,233045.800253,233108.742818
1741648430.947,258333.452543,235471.568557,238118.208044,242312.090218
1741648430.947,257690.293970,235424.647736,238028.944043,244971.318218
1741648430.961,256302.124312,235301.432897,232749.016522,237224.805093
1741648430.961,256141.906874,235273.204110,229686.193167,229892.949956
1741648430.961,257372.529385,235373.149274,233003.075603,233038.170851
1741648430.961,258341.463415,235466.609446,238104.475121,242259.447345
1741648430.977,257716.996877,235427.699497,238067.091052,245003.361705
1741648430.977,256324.249577,235302.195837,232800.896455,237302.243521
1741648430.992,256115.585437,235266.719119,229684.285816,229891.805546
1741648430.992,257385.499368,235370.097513,232970.269175,232970.650645
1741648430.992,258352.526047,235467.753856,238083.494266,242199.938011
1741648430.992,257726.152159,235417.399804,238091.886608,245029.301671
1741648431.007,256313.186944,235294.566435,232834.084353,237367.856377
1741648431.007,256123.214839,235262.522948,229681.615526,229916.601101
1741648431.007,257382.829078,235370.478983,232930.596285,232918.007772
1741648431.007,258340.319004,235466.990916,238057.935770,242144.624848
1741648431.022,257727.678039,235425.410676,238120.878335,245055.241637
1741648431.022,256328.064278,235302.195837,232884.819875,237457.883318
1741648431.022,256127.029540,235267.482059,229688.100517,229954.366640
1741648431.022,257338.578547,235364.756932,232877.953413,232849.343156
1741648440.907,255451.064540,234061.273633,229358.128889,229759.435424
1741648440.907,256674.057650,234165.414968,232479.317169,232485.420690
1741648440.922,257646.806380,234257.349260,237703.931526,241739.885082
1741648440.922,257095.963570,234216.913430,237952.650025,244941.945021
1741648440.922,255697.112748,234089.120950,232735.283599,237495.648857
1741648440.922,255435.424266,234050.973941,229356.984479,229777.364519
1741648440.936,256646.210333,234151.300575,232430.107527,232404.930501
1741648440.937,257664.735474,234250.864268,237684.476552,241675.035167
1741648440.937,257124.192356,234213.480199,237994.993205,244972.081158
1741648440.937,255699.783039,234082.254488,232789.070882,237577.283456
1741648440.952,255435.424266,234043.344539,229367.284171,229808.645066
1741648440.952,256652.313855,234144.434113,232398.826979,232354.194979
1741648440.952,257683.808979,234246.286627,237665.784517,241622.773764
1741648440.952,257115.800014,234206.613738,238015.592590,244990.773192
1741648440.967,255721.908304,234076.150967,232842.476695,237669.599218
1741648440.967,255443.435138,234036.478077,229374.532103,229848.317955
1741648440.967,256644.684453,234138.330592,232352.287628,232298.118876
1741648440.967,257647.569320,234238.657225,237623.441337,241547.624157
1741648440.981,257137.543809,234199.365806,238038.862265,245017.094628
1741648440.981,255734.115347,234068.521565,232883.293994,237755.429988
1741648440.981,255429.702215,234026.559855,229368.047112,229877.309682
1741648440.981,256608.063324,234122.690318,232295.067115,232222.587798
1741648440.996,257657.869013,234223.779892,237594.449610,241477.433660
1741648440.996,257154.709964,234191.354934,238067.472522,245034.260782
1741648440.996,255724.960065,234058.984813,232926.018644,237826.001955
1741648440.996,255419.021052,234012.826932,229369.572992,229893.331426
1741648441.012,256616.074196,234117.731207,232264.930978,232163.078464
1741648441.012,257679.231338,234224.542832,237580.335217,241421.739027
1741648441.012,257148.224972,234188.303173,238098.753070,245057.148988
1741648441.012,255750.518561,234061.655103,232988.961209,237926.328589
1741648441.027,255430.846625,234019.693393,229391.698257,229949.788999
1741648441.027,256614.929786,234121.927378,232232.506020,232123.405574
1741648441.042,257649.858141,234228.357533,237547.528789,241356.126171
1741648441.042,257179.886989,234197.458456,238134.229788,245093.007176
1741648441.043,255772.262356,234064.325394,233044.655842,238022.840522
1741648441.043,255425.887514,234017.404573,229394.750018,229981.451017
1741648451.106,254784.254822,232192.451661,229583.577713,230936.652123
1741648451.106,255674.606013,232266.075388,231015.616432,230623.083709
1741648451.120,256880.051498,232383.186706,236307.750995,239060.820638
1741648451.120,256765.610471,232387.001407,238245.619054,244713.825907
1741648451.121,255459.838352,232268.364209,234107.431514,239773.025296
1741648451.121,254765.181318,232192.070190,229592.732995,230982.047064
1741648451.135,255666.213671,232268.745679,230974.417662,230576.925828
1741648451.135,256884.629140,232387.764347,236272.274277,238992.537491
1741648451.136,256785.446916,232390.816108,238263.929619,244725.270009
1741648451.136,255441.527788,232268.745679,234153.589395,239856.948716
