# timestamp,T3,T4,O1,O2
1741650102.147,224184.631524,201082.802851,215239.157905,221985.837923
1741650102.147,224196.075626,201086.236082,215249.839067,222105.619531
1741650102.161,224180.816823,201078.225210,215234.961734,222119.352455
1741650102.161,224162.887729,201069.069928,215212.073528,222009.107598
1741650102.161,224152.206566,201063.347877,215201.773836,221912.214195
1741650102.161,224160.217438,201063.347877,215212.836469,221951.124145
1741650102.176,224173.187421,201066.018168,215225.424982,222068.235462
1741650102.176,224170.898600,201064.873757,215217.795580,222094.556899
1741650102.176,224155.258327,201059.151706,215198.722075,221986.982333
1741650102.176,224141.525404,201054.955535,215191.474143,221885.511289
1741650102.191,224153.732446,201055.718475,215205.588537,221925.947119
1741650102.191,224170.898600,201060.677586,215219.321460,222048.780488
1741650102.192,224172.043011,201062.203467,215213.980879,222083.494266
1741650102.192,224147.247455,201059.914646,215193.381494,221973.630880
1741650102.206,224143.051284,201058.770236,215189.948263,221886.655699
1741650102.206,224156.021267,201064.110817,215204.825597,221937.009751
1741650102.207,224172.424481,201075.173450,215220.847340,222065.946642
1741650102.207,224165.176549,201078.988151,215215.506759,222095.319839
1741650102.221,224150.680686,201077.080800,215201.773836,221999.570846
1741650102.221,224143.051284,201078.606680,215198.722075,221914.884486
1741650102.221,224151.825096,201083.565792,215210.547648,221961.805307
1741650102.221,224164.032139,201090.050783,215222.373221,222083.494266
1741650102.236,224167.465370,201093.484014,215220.465870,222123.167155
1741650102.236,224153.732446,201092.721074,215205.970007,222026.273752
1741650102.237,224140.762463,201093.484014,215202.536776,221930.143290
1741650102.237,224152.206566,201098.061655,215217.032640,221974.775290
1741650102.251,224168.991250,201107.216937,215231.909973,222101.423360
1741650102.251,224171.280071,201110.268698,215227.332332,222138.425959
1741650102.252,224146.865985,201106.835467,215206.351477,222026.655223
1741650102.252,224140.380993,201105.309587,215202.536776,221935.865341
1741650102.266,224150.299216,201108.361348,215216.269699,221978.589991
1741650102.266,224165.558019,201112.176048,215228.858212,222100.660420
1741650102.281,224158.691558,201111.794578,215219.702930,222126.218916
1741650102.281,224148.773335,201109.887228,215206.351477,222027.799633
1741650102.281,224142.288344,201107.598407,215201.773836,221935.102401
1741650102.281,224146.865985,201104.165177,215210.166178,221967.527359
1741650112.288,223904.632477,200779.152660,215051.093150,221806.928451
1741650112.288,223905.776888,200778.389719,215052.237560,221851.560451
1741650112.301,223884.796033,200771.904728,215036.597287,221753.522638
1741650112.301,223876.403691,200764.275326,215034.308466,221656.629235
1741650112.302,223885.940443,200760.842095,215044.989629,221683.332141
1741650112.302,223896.240135,200760.079155,215052.237560,221799.680519
1741650122.275,223531.936199,200405.311971,214744.009727,221401.044274
1741650122.275,223547.576473,200408.363732,214757.361181,221518.155592
1741650122.276,223543.761772,200409.126672,214753.927950,221569.654054
1741650122.276,223523.162387,200403.404621,214734.472975,221482.678874
1741650122.277,223513.244165,200401.115800,214725.317693,221376.248718
1741650122.277,223520.492096,200404.549031,214734.091505,221390.744582
1741650122.277,223526.214148,200404.930501,214740.957967,221500.226498
1741650122.277,223524.306797,200402.641680,214734.472975,221554.013781
1741650122.291,223508.285054,200399.208450,214716.925351,221471.997711
1741650122.291,223502.944472,200397.301099,214711.203300,221367.093436
1741650122.292,223501.037122,200397.682569,214718.451231,221369.000787
1741650122.292,223522.780917,200403.786091,214737.906206,221493.741506
1741650122.306,223530.410319,200408.363732,214740.195027,221557.447011
1741650122.306,223515.151515,200405.311971,214722.647402,221475.049472
1741650142.393,222847.197387,200130.653506,214559.759674,221022.625945
1741650142.393,222851.393558,200131.797916,214565.481725,220989.819517
1741650142.394,222873.137353,200138.282908,214587.225520,221091.672031
1741650142.394,222879.622345,200144.386429,214596.380803,221184.369263
1741650142.407,222882.292635,200146.675250,214592.947572,221157.666357
1741650142.407,222875.807644,200148.201130,214586.081110,221046.658560
1741650142.408,222880.766755,200154.686122,214594.854922,221015.759483
1741650142.408,222900.984670,200161.552583,214614.309897,221115.704647
1741650142.423,222918.532294,200168.800515,214625.753999,221220.608922
1741650142.423,222919.676704,200171.089336,214621.557828,221192.380135
1741650142.423,222907.088191,200171.089336,214612.402546,221072.598527
1741650142.423,222914.336123,200171.852276,214621.939299,221040.555039
1741650142.438,222936.079918,200177.192857,214641.775743,221142.789023
1741650142.438,222953.246072,200182.533438,214653.982786,221245.404478
1741650142.439,222943.327850,200182.151968,214646.353384,221209.546289
1741650142.439,222935.316978,200180.626088,214639.486923,221099.301433
1741650142.453,222939.513149,200182.533438,214646.734854,221068.020885
1741650142.453,222954.390482,200183.296378,214660.467778,221162.625468
1741650142.468,222955.916363,200183.296378,214662.756598,221253.415349
1741650142.468,222950.957252,200178.337267,214651.312496,221221.371862
1741650142.469,222936.842858,200170.326395,214636.816632,221100.064373
1741650142.469,222935.316978,200167.656105,214638.342512,221058.484133
1741650142.483,222949.431371,200170.707865,214653.219846,221155.759006
1741650142.483,222958.968123,200176.048447,214661.230718,221257.230050
1741650142.483,222952.101662,200174.904036,214652.838376,221228.619794
1741650142.483,222931.883747,200169.181985,214637.961042,221104.260544
1741650142.497,222933.028157,200164.604344,214641.394273,221065.350595
1741650142.497,222952.101662,200166.130224,214658.560427,221161.099588
1741650142.497,222966.216055,200170.326395,214668.478650,221266.003862
1741650142.497,222953.627542,200171.089336,214659.704838,221236.630665
1741650142.512,222941.420499,200166.511694,214650.549555,221126.004339
1741650142.512,222944.472260,200165.748754,214657.416017,221093.960852
1741650142.512,222964.308705,200171.852276,214676.870992,221193.524545
1741650142.512,222967.741935,200175.285507,214683.737453,221290.036478
1741650152.564,222596.571538,199520.682831,214520.468255,220964.261021
1741650152.564,222587.416255,199516.868131,214511.694442,220851.727344
1741650152.564,222585.890375,199519.156951,214517.035024,220832.653840
1741650152.564,222600.386238,199523.353122,214534.964118,220939.846935
1741650152.578,222611.830341,199529.456644,214540.686169,221025.677705
1741650152.578,222601.149179,199529.456644,214526.571776,220974.560713
1741650152.579,222580.168324,199526.786353,214512.075913,220853.253225
1741650152.579,222586.271845,199530.219584,214517.416494,220841.046182
1741650152.593,222604.200939,199537.467515,214533.819708,220950.528098
1741650152.593,222608.778580,199541.663686,214536.108528,221034.070047
